Index	Sentence	Surprisal	PPL
0	its doctors.	6.56890869140625	712.591761133543
1	images ligaments chamber documentary jacket.	8.893339157104492	7283.298702978234
2	factor compartments world spears density studies.	9.34546947479248	11446.845568122459
3	horror computer sea attack food collar.	8.221324920654297	3719.427065124771
4	dreams their glimpse water firearm forest.	8.578712463378906	5317.254955595572
5	shots horse silk facility character.	9.93626880645752	20666.489576792348
6	i foods chairs apple tip.	8.909368515014648	7400.986010770185
7	bear sharp law research eagle.	8.783334732055664	6524.598723957016
8	director doors areas theft.	9.744351387023926	17057.60436380739
9	their evidence igloos refrigerators race bird.	7.751270771026611	2324.524476872056
10	team them sex collarbone train dress soldier mind.	9.061629295349121	8618.180783175978
11	lawn storm castles countries.	8.057690620422363	3157.988712086372
12	telescope hundreds articles land damage igloo.	8.223672866821289	3728.1703399984035
13	animals drought their.	7.797157287597656	2433.673900045041
14	eagles revolving she.	9.079547882080078	8773.99824830546
15	keyboards hour train order care axis they.	9.021232604980469	8276.973034364844
16	doctor's salads its space opening bodies.	8.777974128723145	6489.716516663767
17	castle animals cream walls gambling vitamins.	10.41093921661377	33221.05752392441
18	end garage they part army.	8.50045394897461	4917.000401043665
19	insect confusion orange building lettuce.	8.426592826843262	4566.913290200439
20	one kitchen problems strength women's scientist accordionist table.	8.190447807312012	3606.336828927053
21	bit surfaces feet.	8.519533157348633	5011.713528946591
22	prey day's resources repertoire.	7.398048400878906	1632.7947577134207
23	sentence law bananas pharmacies taste.	9.468908309936523	12950.741315591764
24	blubber office hammer tastes lawn.	8.06645679473877	3185.793886067737
25	tip share cars liquid.	8.954355239868164	7741.5347873698265
26	blade use shoe arms.	8.230233192443848	3752.708753389516
27	toll instrument arson plastic.	8.723871231079102	6147.933149597394
28	person hammers building.	7.050514221191406	1153.4517196271881
29	spikes documents beekeepers apples.	8.192020416259766	3612.0126482452224
30	string singer.	7.578675746917725	1956.0369615569314
31	together profession air milk flapping.	8.849034309387207	6967.657119113229
32	it independence farm symptoms types.	9.531465530395508	13786.781232706297
33	their beekeeper's waves atlantic pulp.	7.085084915161133	1194.0246219769176
34	our levels elephant artist face.	9.293126106262207	10863.090248315402
35	lawn trail furniture brand reason orange.	8.27078628540039	3908.0206039593136
36	backgrounds something tuxedo blindness.	6.881125450134277	973.7216184730206
37	metal grenades heat axe plastic movement.	9.145401000976562	9371.24278563303
38	diagnosis castle's ships film furniture.	8.29039478302002	3985.4072551145923
39	bottom flood yellow saw ends jackets.	9.098590850830078	8942.682247296641
40	force stones time bike feelings platform land.	9.512673377990723	13530.117127361253
41	faces cyclone dark honey astronauts.	8.749961853027344	6310.447379033894
42	machine ropes flights door area.	9.618102073669434	15034.488491641956
43	tools saws slope cyclist keyboard castle.	9.178380012512207	9685.449749602065
44	his causes cheese freight.	8.924240112304688	7511.872983795249
45	pulp skiers orange grenades its source pharmacists.	8.190348625183105	3605.979162500159
46	cuisines them shape.	7.913814067840576	2734.801317629521
47	travel intent levers health emissions.	9.629471778869629	15206.401642617728
48	head famine company crisp her branch grenades soybeans.	9.847540855407715	18911.790743695838
49	lots body vision its insulation.	7.956264495849609	2853.3941538713148
50	accident cultures their food screenings.	7.799012184143066	2438.1923026440586
51	cream swamp participants pharmacists skiing.	9.806451797485352	18150.47114004609
52	orchestra gallops carrion raspberry air.	6.322603702545166	557.021424090171
53	mob lawnmowers theatre foods vegetation.	8.962535858154297	7805.125077725382
54	gloves they mug broccoli.	7.639852046966553	2079.436134926692
55	temperate side shelves wound you chair.	8.66469669342041	5794.686717130285
56	walls they support people.	6.3730149269104	585.821377706383
57	pool furniture engine cream water fields.	8.600692749023438	5435.423671871558
58	size coin chose environment.	8.366511344909668	4300.606528652835
59	flathead program.	6.6828789710998535	798.6149950303035
60	it's time computers accordions.	6.643369197845459	767.6770967887588
61	in she vultures passengers.	6.115440845489502	452.79561628353974
62	order preferences.	6.724079132080078	832.2052724457975
63	market bitter insulation instrument firearms shirt.	10.046390533447266	23072.35746563084
64	threatened side doors apples objects work taste dishes.	9.51419448852539	13550.713591837217
65	they driving structures hands them instrument.	9.546061515808105	13989.488648944085
66	stress tool property sport ship blacksmiths.	7.975775241851807	2909.6126514892035
67	taste melt science.	7.125383377075195	1243.1246612074092
68	stone foods their house cavity.	8.218366622924805	3708.440151776094
69	taste sahara cutlery stores.	6.001634120941162	404.0885838742663
70	rain desert stripes loss kitchen advantage.	9.155686378479004	9468.12694632872
71	statements cyclone performances broccoli.	8.035384178161621	3088.325081658243
72	birds climbing nail nation blenders.	8.70380973815918	6025.825359824473
73	member paper body task bottles coconuts.	7.728376865386963	2271.9115880805944
74	hammers ice craft.	6.782846450805664	882.5773651043626
75	eye patients ingredients painting juice its.	10.271163940429688	28887.49092490812
76	range its exams her he founders.	8.990421295166016	8025.8374297125365
77	cyclones trees wool.	8.477532386779785	4805.576948763852
78	miles opera mouth.	7.521440505981445	1847.2263189844055
79	sweetness it sobriety body child.	6.775320529937744	875.9600894743736
80	forks rope vehicle it.	7.819057941436768	2487.560875849885
81	fork ocean round voice banana relationship.	9.510467529296875	13500.304629186727
82	months mammals expansion.	9.384610176086426	11903.766910219403
83	their hand their pedals butterfly painters match.	7.905211448669434	2711.3757683919443
84	windows home studies bathroom.	8.925747871398926	7523.20762140551
85	walls rifles regeneration.	8.595629692077637	5407.973362176561
86	die crime storage gambling.	9.325142860412598	11216.518764762985
87	i home fingers music graphics.	8.372126579284668	4324.823370255138
88	cooked frying meal cabin instrument.	8.806427955627441	6677.025985396001
89	flood house problems butterflies hole.	8.241242408752441	3794.2513921571976
90	carpenter mixture blind hairs forests trunk keyboard.	8.741376876831055	6256.504220172998
