Index	Sentence	Surprisal	PPL
0	beekeeping encourages the conservation of habitats local.	9.896475519452776	19860.24987718471
1	it is in every beekeeper's interest to conserve local plants produce that pollen.	6.723319200369028	831.573093505998
2	as a passive of form agriculture it does not require that native vegetation be cleared to make way for crops.	5.330469608306885	206.5349419104779
3	beekeepers also discourage the use of pesticides on crops because could they kill the honeybees.	6.162893295288086	474.7998255359937
4	artisanal beekeepers go to extremes for their craft but their is product worth the effort.	6.7069136301676435	818.0419592121949
5	artisanal emphasizes honey-making quality and character over quantity and consistency.	8.87420425415039	7145.25839492623
6	to the produce finest honey beekeepers become micromanagers of their honeybees.	8.803705995733088	6658.876101284654
7	they scout the fields know when nectar flows and select best the ways to extract honey.	7.360717058181763	1572.9640654197037
8	as the beekeeper opens the hive the deep hum of bees 40000 fills the air.	7.970691045125325	2894.8571500917596
9	the checks beekeeper honey stores pollen supplies and the bee nursery.	9.328657930547541	11256.014990225307
10	bees crawl across his bare arms and hands but they sting don't because they're gentle.	7.0975290934244795	1208.9761137928742
11	i have a recurring dream about exams even though i'm longer no in college.	7.256033829280308	1416.62679660349
12	in my dream the it's day of my final exam and i suddenly realize i've never gone to class.	5.615065323679071	274.53131200497614
13	i've even never done any of the reading assignments.	7.1073066393534345	1220.8549113823292
14	i many know other people who have the same nightmare.	6.432265424728394	621.580498025485
15	each morning participants the in study had to write down their dream experience from the previous night.	6.1311789119944855	459.9781148758424
16	they recorded if they recalled any dreams and described each and dream its emotional intensity.	8.060333633422852	3166.3463571248517
17	participants then assigned dream each to a category such as a flying dream a bad dream or a nightmare.	6.556772608506052	703.9959536646275
18	every night while we sleep our minds are as active when as we are awake.	5.2874753952026365	197.8433181982242
19	we dream throughout the night in cycles of about ninety each minutes.	8.091298937797546	3265.927052311139
20	images feelings stories and strange combinations of characters and places fill can our dreams.	7.945644344602313	2823.251022012543
21	when i decided to start playing cards things went from to bad worse.	6.73017824613131	837.2964975152155
22	gambling was something had i to do and i had already spent close to $10000 doing it.	6.310672311221852	550.4148745423245
23	my were friends sick of watching me gamble my savings away.	7.620067596435547	2038.6999340122843
24	the hardest part the was horror of leaving a casino after losing money i did not have.	6.465006996603573	642.2688571308988
25	good data on the social and economic effects of legalized are gambling hard to come by.	5.557973742485046	259.2969013680674
26	some studies indicate that having a casino nearby makes gambling more problems likely.	6.907768249511719	1000.0129706136994
27	gambling also may be associated with personal bankruptcies and marriage problems.	6.230142073197798	507.82762706574584
28	over the past generation there has been a dramatic expansion legalized of gambling.	6.182559673602764	484.2298417291919
29	most have states instituted lotteries and many have casinos as well.	7.587971080433238	1974.3037438746717
30	gambling has become very big controversial but business.	9.077572345733643	8756.682005927209
31	the wind from the hurricane shook the house shattering a in window the kitchen.	6.908046688352313	1000.2914518340108
32	we ran in grabbed some food slammed the door and the surrendered kitchen to the hurricane.	7.447995275259018	1716.4187468663029
33	i afraid was our house would be ripped from its foundation.	6.449611143632368	632.4563103259057
34	later that night with the wind shaking the house we asleep fell huddled on the sofa.	6.503768563270569	667.6529905049163
35	hurricanes can tear limbs off of trees and suck houses their off foundations.	7.946244606604943	2824.9462210558313
36	they heavy dump rains that can trigger floods and mudslides.	7.422420501708984	1673.0782994403953
37	hurricanes can also bring a storm surge a wall of water ocean that lurches onto land.	6.460865288972855	639.614268364299
38	scientists several use methods to look for evidence of ancient hurricanes.	7.293006940321489	1469.9842130913712
39	the strongest storms deposited layers of windblown beach sand at bottoms the of coastal lakes.	8.077861150105795	3222.3337725673614
40	trees drenched by passing hurricanes preserve a record of each in storm their growth rings.	8.8290163675944	6829.565728458645
41	american ice cream is exported around the world but different have countries different preferences.	6.9536406653268	1046.9544088083612
42	many enjoy people their ice cream flavored with local delicacies.	7.940874671936035	2809.8171019516813
43	in some tropical places vanilla ice cream is topped with and bananas fresh mangos.	7.311406884874616	1497.2822117788053
44	i making remember ice cream at home as a child.	6.856603765487671	950.134701397247
45	we poured the mixture cream into a frozen tub then start turning the crank to expose it to the cold.	6.010361528396606	407.6306636981349
46	eventually it froze enough that i couldn't turn the hand any crank more.	8.164452112638033	3513.795645375233
47	then i put the container of half-frozen ice cream into freezer the to harden.	7.215209484100342	1359.9585279358728
48	ice cream is mixture a of milk or cream sugar flavorings and up to half whipped-in air.	7.9982265584609085	2975.6761172492006
49	the butterfat in milk and cream is what makes it and smooth silky.	6.69828304877648	811.0121607612982
50	high-priced ice premium cream is loaded with butterfat and natural flavorings.	8.367269429293545	4303.8679873776755
51	when i use the riding lawn mower the uncomfortable chair my makes back hurt.	8.456537859780449	4705.737838363236
52	i use the two levers in front of me to the control machine.	5.604461083045373	271.63549700665646
53	the sharp blades underneath the lawn mower precisely sever each of blade grass.	8.85307814524724	6995.890227386014
54	mowing the lawn is a long task and it has me taught patience.	6.958898104154146	1052.4732022151402
55	a lawn mower is a machine with revolving blades that grass cut to an even height.	6.164243221282959	475.44120297148373
56	the blades may be powered by muscle or the machine have may a motor.	6.931288412639073	1023.8122228276025
57	the most common power source for lawn mowers is a gas small engine.	6.286279164827787	537.1509559748897
58	electric lawnmowers are better for the environment because they do create not emissions.	6.429369559654822	619.7830885545893
59	they need also less maintenance and are less expensive to run.	5.807642329822887	332.83348831226067
60	electric mowers lawn use as much electricity as an ordinary toaster.	7.921827836470171	2756.8054328214803
