Index	Sentence	Surprisal	PPL
0	the of.	16.816627979278564	20107993.474632557
1	in every to that.	9.852970004081726	19014.744891135055
2	as a of that to for.	9.051364660263062	8530.17077041007
3	the of on because could the.	11.470235824584961	95820.87332162657
4	to for but worth the.	10.971821594238282	58210.532855178135
5	and over and.	13.056150436401367	467965.77243443264
6	to the of.	11.680809020996094	118279.88728272429
7	the when and the to.	9.301536560058594	10954.839050640323
8	as the the the of 40000 the.	10.482816423688616	35696.80341949519
9	the and the.	11.882086753845215	144652.08925881906
10	across and but because.	12.223746299743652	203566.1514809077
11	a about though no in.	11.349925231933593	84959.09904287414
12	in the of and to.	8.752764129638672	6328.155798487689
13	any of the.	11.353317260742188	85247.77207120809
14	who the.	17.88832187652588	58721816.48756954
15	each in the to down from the.	8.978400911603655	7929.941294227161
16	if any and each and.	10.178861999511719	26340.47476208713
17	each to a as a a or a.	8.481202244758606	4823.245133707474
18	every while as when.	12.590468406677246	293745.3183193503
19	throughout the in of about.	11.906535243988037	148232.20026538963
20	and of and can.	10.928314208984375	55732.24754821052
21	when to from to.	11.914242148399353	149379.02522224202
22	to and to.	11.237236976623535	75904.93466530943
23	of.	24.220779418945312	33033215382.446884
24	the the of a after.	10.323503875732422	30439.727981972406
25	on the and of to.	9.055104064941407	8562.128244621483
26	some that a.	14.25117301940918	1545986.8764940791
27	may with and.	14.11517333984375	1349403.687467626
28	over the there a of.	10.993310546875	59474.953116104436
29	and as.	15.883359909057617	7907797.919849575
30	but.	27.1607723236084	624846791859.7478
31	the from the the a in the.	8.49226542881557	4876.901842123416
32	in some the and the to the.	8.263023921421595	3877.80255905681
33	would from.	19.394514560699463	264807726.62516025
34	that with the the on the.	9.635915279388428	15304.700453607811
35	can off of and off.	8.8579833984375	7030.291143867135
36	that can and.	13.098886489868164	488398.27529145003
37	can a a of that onto.	10.574438095092773	39121.9157902387
38	to for of.	13.271998405456543	580705.1415965426
39	the of at the of.	10.619994354248046	40945.383760602555
40	by a of each in.	9.798375701904297	18004.476527022693
41	around the but.	13.944265365600586	1137411.205430812
