Index	Sentence	Surprisal	PPL
0	beekeeping encourages the conservation of habitats local.	6.584755897521973	723.9743021747227
1	it is in every beekeeper's interest to conserve local plants produce that pollen.	5.214333534240723	183.88922425945736
2	as a passive of form agriculture it does not require that native vegetation be cleared to make way for crops.	4.377758502960205	79.65927710524633
3	beekeepers also discourage the use of pesticides on crops because could they kill the honeybees.	4.29013204574585	72.9761040475404
4	artisanal beekeepers go to extremes for their craft but their is product worth the effort.	5.188114643096924	179.1305094231419
5	artisanal emphasizes honey-making quality and character over quantity and consistency.	5.622160911560059	276.4862003946234
6	to the produce finest honey beekeepers become micromanagers of their honeybees.	5.382577419281006	217.58235429101515
7	they scout the fields know when nectar flows and select best the ways to extract honey.	6.010263919830322	407.5908773952516
8	as the beekeeper opens the hive the deep hum of bees 40000 fills the air.	4.885054111480713	132.29762396093838
9	the checks beekeeper honey stores pollen supplies and the bee nursery.	7.436405658721924	1696.6409417394957
10	bees crawl across his bare arms and hands but they sting don't because they're gentle.	5.447439670562744	232.1629905713227
11	i have a recurring dream about exams even though i'm longer no in college.	5.148037433624268	172.0934139290297
12	in my dream the it's day of my final exam and i suddenly realize i've never gone to class.	4.1381916999816895	62.68935772517063
13	i've even never done any of the reading assignments.	5.331767559051514	206.80318813965994
14	i many know other people who have the same nightmare.	4.967875003814697	143.72115573899816
15	each morning participants the in study had to write down their dream experience from the previous night.	4.611291408538818	100.6139995518442
16	they recorded if they recalled any dreams and described each and dream its emotional intensity.	6.807933807373047	904.9989716247586
17	participants then assigned dream each to a category such as a flying dream a bad dream or a nightmare.	4.876643180847168	131.1895443456786
18	every night while we sleep our minds are as active when as we are awake.	4.241320610046387	69.49957309586813
19	we dream throughout the night in cycles of about ninety each minutes.	6.142746448516846	465.32982187732966
20	images feelings stories and strange combinations of characters and places fill can our dreams.	6.924191951751709	1016.5724980267834
21	when i decided to start playing cards things went from to bad worse.	5.114497184753418	166.41708289617296
22	gambling was something had i to do and i had already spent close to $10000 doing it.	4.580936431884766	97.60575256377614
23	my were friends sick of watching me gamble my savings away.	5.787068843841553	326.0559015591724
24	the hardest part the was horror of leaving a casino after losing money i did not have.	5.411235809326172	223.90812452043664
25	good data on the social and economic effects of legalized are gambling hard to come by.	4.60275411605835	99.75868464180381
26	some studies indicate that having a casino nearby makes gambling more problems likely.	5.837707996368408	342.9922994628885
27	gambling also may be associated with personal bankruptcies and marriage problems.	4.829301834106445	125.1235731415771
28	over the past generation there has been a dramatic expansion legalized of gambling.	5.090577602386475	162.48368591918643
29	most have states instituted lotteries and many have casinos as well.	5.278216361999512	196.0199347564157
30	gambling has become very big controversial but business.	6.5615315437316895	707.3542093298233
31	the wind from the hurricane shook the house shattering a in window the kitchen.	5.622702598571777	276.6360099495786
32	we ran in grabbed some food slammed the door and the surrendered kitchen to the hurricane.	6.225654602050781	505.55387076515404
33	i afraid was our house would be ripped from its foundation.	5.534402847290039	253.25650966249796
34	later that night with the wind shaking the house we asleep fell huddled on the sofa.	4.957508087158203	142.23890694564452
35	hurricanes can tear limbs off of trees and suck houses their off foundations.	5.647517681121826	283.5866389158954
36	they heavy dump rains that can trigger floods and mudslides.	5.197251319885254	180.7746666194341
37	hurricanes can also bring a storm surge a wall of water ocean that lurches onto land.	4.7969512939453125	121.14053209559741
38	scientists several use methods to look for evidence of ancient hurricanes.	5.220357418060303	185.00029470190063
39	the strongest storms deposited layers of windblown beach sand at bottoms the of coastal lakes.	5.746891021728516	313.21536522092435
40	trees drenched by passing hurricanes preserve a record of each in storm their growth rings.	6.238569736480713	512.1255124395361
41	american ice cream is exported around the world but different have countries different preferences.	5.214802265167236	183.97543903010651
42	many enjoy people their ice cream flavored with local delicacies.	6.1815338134765625	483.733344354617
43	in some tropical places vanilla ice cream is topped with and bananas fresh mangos.	5.588136196136475	267.2370777677421
44	i making remember ice cream at home as a child.	5.536293029785156	253.73566338516642
45	we poured the mixture cream into a frozen tub then start turning the crank to expose it to the cold.	4.939664363861084	139.72334548489695
46	eventually it froze enough that i couldn't turn the hand any crank more.	5.300004959106445	200.33780346882068
47	then i put the container of half-frozen ice cream into freezer the to harden.	4.459996223449707	86.48718247251833
48	ice cream is mixture a of milk or cream sugar flavorings and up to half whipped-in air.	5.648386001586914	283.8329899384301
49	the butterfat in milk and cream is what makes it and smooth silky.	4.377989768981934	79.67770171976777
50	high-priced ice premium cream is loaded with butterfat and natural flavorings.	4.877777576446533	131.33844963024856
51	when i use the riding lawn mower the uncomfortable chair my makes back hurt.	5.939096450805664	379.59179468161386
52	i use the two levers in front of me to the control machine.	4.741435527801514	114.59859312412797
53	the sharp blades underneath the lawn mower precisely sever each of blade grass.	6.2407965660095215	513.2671993523776
54	mowing the lawn is a long task and it has me taught patience.	4.826069355010986	124.71976680642796
55	a lawn mower is a machine with revolving blades that grass cut to an even height.	3.9472668170928955	51.7936117874065
56	the blades may be powered by muscle or the machine have may a motor.	5.659332752227783	286.95710717189917
57	the most common power source for lawn mowers is a gas small engine.	4.145503520965576	63.149410950224436
58	electric lawnmowers are better for the environment because they do create not emissions.	4.593221187591553	98.81221073887113
59	they need also less maintenance and are less expensive to run.	4.5416059494018555	93.84138368631591
