Index	Sentence	Surprisal	PPL
0	three climb around the the spears vapor.	8.296345710754395	4009.1948345648148
1	of shears metallic is in individual machine for fracture a singer can have.	7.243838787078857	1399.4558858289115
2	insulation body used i've control a fever shark a side crop humble pliers treated and places beekeeper large characteristic own.	8.686891555786133	5924.736875305851
3	stop stone the act are flood export and genetic cultures edge varieties reptiles used people.	9.282245635986328	10745.535403483553
4	polar almost a a she crime furniture many have the as taste if a of.	8.042484283447266	3110.3305429965544
5	the sauce an hammers of log driving to and let.	7.466376781463623	1748.2608651971054
6	was musical of the at that most apply ice swamp of.	8.393843650817871	4419.773152619318
7	cabin to meant were the drop glass objects the night the heads for hand same orchestra.	7.6136627197265625	2025.684039383786
8	or in a locks of to can a the to four instantly replacement are things.	7.419510841369629	1668.2172852474753
9	patients a plant is the regions small evidence eye bone solid.	8.015660285949707	3028.0080889868937
10	are stress loss a for india astronauts places window and in animals climates problems slowly.	8.636971473693848	5636.2344662828045
11	for has can eat there that is for a infections hard a covered butterfly.	7.534083366394043	1870.7287997214876
12	men during is is prominent i sound is moving of of minimal i screen i at potentially has of.	7.783698558807373	2401.139172202625
13	can flood a half-frozen a to a skiing for.	6.639962196350098	765.0660701834776
14	just inserted by mowers objects crime be or floor use.	8.331938743591309	4154.46419038455
15	the brown area surface in its long four the people seal's back for but is were butterflies.	7.288229942321777	1462.9788470772405
16	in turn loss rocks sharpened bright a flat to by sharp has acid of others.	7.86539888381958	2605.5495296456593
17	that to be foot to desert a of that fly the for huge some ecosystem cod a bottom of.	8.137019157409668	3418.7120221355626
18	low how most a the patience the the a of acting jacket a racing foods.	8.414677619934082	4512.820476913984
19	after surrounding car or high a stone to over and broccoli artist.	8.241148948669434	3793.8967976776066
20	her ran jet it computer salmon a hundreds sweet caused ramps computer the forces.	10.253803253173828	28390.31239695513
21	the hum glimpse for revolving that mixture emotional tastes such to can like.	8.973955154418945	7894.764951421039
22	small program contains prey the is of become the most make or anvil blubber be reason arranged.	7.619906425476074	2038.3713812651347
23	vivid the forms a can from its ground have that appearance.	6.322967052459717	557.2238545513353
24	eyes piercing cleared all each and the a whale by the electric the pharmacies and or are.	8.120948791503906	3364.2111662902594
25	trains sick sweaters brick head women and they're they physical the house taking hand televisions woman.	7.915318012237549	2738.9174011525492
26	is climbing format indicate and used sneaker basic carried is a is most.	8.202398300170898	3649.6928785411833
27	to dream structure long hand farm if use cooking if opera.	8.961474418640137	7796.8448048367545
28	ears walking realize are can vultures entrance tenderness personal to by on container.	7.913065433502197	2732.754717627604
29	law they and lentils are a some they taste desk on.	7.537290096282959	1876.737350428296
30	miles in owl's for are social agriculture piranhas.	7.006871700286865	1104.1948438804866
31	is who ill-omen tickets climbing by or that primarily less television tines a in.	9.122753143310547	9161.389545868533
32	their and have local vegetation for or insurance a taste were a it gets they great.	7.615353107452393	2029.1111265573675
