Index	Sentence	Surprisal	PPL
0	beekeeping encourages conservation local habitats.	13.696888732910157	888143.6109224501
1	it is beekeeper's interest conserve local plants produce pollen.	10.448569509718153	34494.99464423579
2	passive form agriculture it does require native vegetation be cleared make way crops.	9.561534734872671	14207.63442775852
3	beekeepers discourage use pesticides crops they kill honeybees.	11.358662068843842	85704.62486169556
4	artisanal beekeepers go extremes their craft their product is effort.	11.14178466796875	68994.67922802533
5	artisanal honey-making emphasizes quality character quantity consistency.	13.68465689250401	877346.1510430478
6	produce finest honey beekeepers become micromanagers their honeybees.	11.76260757446289	128361.73020679146
7	they scout fields know nectar flows select best ways extract honey.	10.387118729678066	32439.066437229743
8	beekeeper opens hive deep hum bees fills air.	13.668684482574463	863444.138542799
9	beekeeper checks honey stores pollen supplies bee nursery.	13.139754295349121	508771.5102063971
10	bees crawl his bare arms hands they don't sting they're gentle.	9.706838434392756	16429.57649528678
11	i have recurring dream exams i'm college.	11.333409445626396	83567.45638777611
12	my dream it's day my final exam i realize i've gone class.	8.175450126330057	3552.653707064791
13	i've done reading assignments.	12.567065238952637	286950.56684621784
14	i know many other people have same nightmare.	7.0681121945381165	1173.929790031692
15	morning participants study had write their dream experience previous night.	9.944927597045899	20846.213354620086
16	they recorded they recalled dreams described dream its emotional intensity.	10.349144983291627	31230.328947775313
17	participants assigned dream category such flying dream bad dream nightmare.	11.248233413696289	76744.22464525087
18	night we sleep our minds are active we are awake.	6.959907531738281	1053.5361340831373
19	we dream night cycles ninety minutes each.	10.697508539472308	44245.48182053503
20	images feelings stories strange combinations characters places fill our dreams.	11.305246448516845	81246.77836526702
21	i decided start playing cards things went bad worse.	9.140474319458008	9325.187200750388
22	gambling was something i had do i had spent $10000 doing it.	7.88300363222758	2651.82571873155
23	my friends were sick watching me gamble my savings away.	7.238502073287964	1392.0072835109445
24	hardest part was horror leaving casino losing money i did have.	9.912918480959805	20189.51079521931
25	good data social economic effects legalized gambling are hard come by.	8.789563352411443	6565.3647987884515
26	studies indicate having casino nearby makes gambling problems likely.	10.113623036278618	24676.90429200893
27	gambling be associated personal bankruptcies marriage problems.	12.011835643223353	164692.54371517553
28	past generation has been dramatic expansion legalized gambling.	10.823439717292786	50183.407205814496
29	most states have instituted lotteries many have casinos well.	10.398832427130806	32821.282055854266
30	gambling has become big controversial business.	9.866634209950766	19276.349519273655
31	wind hurricane shook house shattering window kitchen.	12.118894032069615	183302.67587725693
32	we ran grabbed food slammed door surrendered kitchen hurricane.	13.220620473225912	551623.1943435032
33	i was afraid our house be ripped its foundation.	8.214090347290039	3692.615698488606
34	night wind shaking house we fell huddled sofa.	11.892130851745605	146112.31002897298
35	hurricanes tear limbs trees suck houses their foundations.	12.713077068328857	332062.0301769087
36	they dump heavy rains trigger floods mudslides.	11.155896868024554	69975.24866646378
37	hurricanes bring storm surge wall ocean water lurches land.	10.979271464877659	58645.8131726365
38	scientists use several methods look evidence ancient hurricanes.	11.809025287628174	134460.43721153878
39	strongest storms deposited layers windblown beach sand bottoms coastal lakes.	11.86495132446289	142194.52940270407
40	trees drenched passing hurricanes preserve record storm their growth rings.	11.528095722198486	101528.5909666111
41	american ice cream is exported world different countries have different preferences.	7.995191704143178	2966.6590633798764
42	many people enjoy their ice cream flavored local delicacies.	7.03161965476142	1131.862352639471
43	tropical places vanilla ice cream is topped bananas fresh mangos.	10.421751022338867	33582.18585067193
44	i remember making ice cream home child.	9.135669980730329	9280.493291047082
45	we poured cream mixture frozen tub start turning crank expose it cold.	10.962371826171875	57663.04769865924
46	it froze i couldn't turn hand crank more.	10.274672269821167	28989.0157454883
47	i put container half-frozen ice cream freezer harden.	11.233185231685638	75598.00944176815
48	ice cream is mixture milk cream sugar flavorings half whipped-in air.	11.231282754377885	75454.32266804563
49	butterfat milk cream is makes it smooth silky.	10.970079183578491	58109.19451436037
50	high-priced premium ice cream is loaded butterfat natural flavorings.	10.317414177788628	30254.922508942127
51	i use riding lawn mower uncomfortable chair makes my back hurt.	8.652545538815586	5724.700649827278
52	i use levers front me control machine.	11.290443965366908	80052.98167323964
53	sharp blades lawn mower sever blade grass.	11.879630497523717	144297.22265024946
54	mowing lawn is long task it has taught me patience.	8.861430454254151	7054.566765521463
55	lawn mower is machine revolving blades cut grass height.	12.166778246561686	192293.5224806781
56	blades be powered muscle machine have motor.	12.673870495387487	319294.92849767325
57	common power source lawn mowers is small gas engine.	9.496971925099691	13319.33376365312
58	electric lawnmowers are environment they do create emissions.	10.784378945827484	48260.994487101234
59	they need less maintenance are expensive run.	9.701267651149205	16338.305347777221
60	electric lawn mowers use much electricity ordinary toaster.	11.195141732692719	72776.01624293698
61	astronauts train long time their spacewalks.	11.569292624791464	105798.60624072696
62	their training is conducted underwater.	10.0365478515625	22846.377539406054
63	they spend hours pool hour they spend floating space.	9.769675572713217	17495.09041284406
64	astronauts practice be able perform construction repair work outside space station.	9.704842307350852	16396.81368360337
