Index	Sentence	Surprisal	PPL
0	it is in every beekeeper's interest to conserve local plants that produce pollen.	4.239901542663574	69.40101846293962
1	beekeepers also discourage the use of pesticides on crops because they could kill the honeybees.	3.9760518074035645	53.30615523853814
2	beekeeping encourages the conservation of local habitats.	5.227161884307861	186.26341552086024
3	as a passive form of agriculture it does not require that native vegetation be cleared to make way for crops.	4.045836925506592	57.15900384963218
4	artisanal honey-making emphasizes quality and character over quantity and consistency.	4.9405436515808105	139.8462565359108
5	they scout the fields know when nectar flows and select the best ways to extract honey.	5.181489944458008	177.94774583297377
6	artisanal beekeepers go to extremes for their craft but their product is worth the effort.	4.471818447113037	87.51572111521484
7	to produce the finest honey beekeepers become micromanagers of their honeybees.	4.964864253997803	143.28909803087558
8	the beekeeper checks honey stores pollen supplies and the bee nursery.	6.6044535636901855	738.376283343225
9	bees crawl across his bare arms and hands but they don't sting because they're gentle.	4.794918060302734	120.89447532048476
10	as the beekeeper opens the hive the deep hum of 40000 bees fills the air.	5.55936861038208	259.658838660257
11	in my dream it's the day of my final exam and i suddenly realize i've never gone to class.	3.9806628227233887	53.55251829238866
12	i know many other people who have the same nightmare.	3.9679453372955322	52.875777264463494
13	i have a recurring dream about exams even though i'm no longer in college.	4.256053924560547	70.53111250247649
14	i've never even done any of the reading assignments.	4.450186729431152	85.64293456565336
15	participants then assigned each dream to a category such as a flying dream a bad dream or a nightmare.	4.9920878410339355	147.24352386687082
16	each morning participants in the study had to write down their dream experience from the previous night.	4.2435736656188965	69.6563360278034
17	they recorded if they recalled any dreams and described each dream and its emotional intensity.	5.7360358238220215	309.8337377679186
18	images feelings stories and strange combinations of characters and places can fill our dreams.	5.786425590515137	325.8462324582998
19	every night while we sleep our minds are as active as when we are awake.	3.8315069675445557	46.1320053135239
20	we dream throughout the night in cycles of about ninety minutes each.	5.644608020782471	282.76269739615077
21	my friends were sick of watching me gamble my savings away.	4.942744255065918	140.15434155758
22	the hardest part was the horror of leaving a casino after losing money i did not have.	4.6158366203308105	101.07235235523981
23	when i decided to start playing cards things went from bad to worse.	4.37123441696167	79.1412647467935
24	gambling was something i had to do and i had already spent close to $10000 doing it.	4.186959266662598	65.82233817509155
25	some studies indicate that having a casino nearby makes gambling problems more likely.	5.010331630706787	149.95445740673878
26	gambling may also be associated with personal bankruptcies and marriage problems.	4.065016269683838	58.26585648190397
27	good data on the social and economic effects of legalized gambling are hard to come by.	3.623255491256714	37.459318018467314
28	gambling has become very big but controversial business.	5.576100826263428	264.0400579416985
29	over the past generation there has been a dramatic expansion of legalized gambling.	4.170002460479736	64.71561133865747
30	most states have instituted lotteries and many have casinos as well.	4.649335861206055	104.51554969101328
31	i was afraid our house would be ripped from its foundation.	4.092005729675293	59.859834023459406
32	later that night with the wind shaking the house we fell asleep huddled on the sofa.	4.356512546539307	77.98469165068946
