Index	Sentence	Surprisal	PPL
0	three climb around the the spears vapor.	11.85192244393485	140353.91050650296
1	of shears metallic is in individual machine for fracture a singer can have.	9.472712260026197	13000.099106950582
2	insulation body used i've control a fever shark a side crop humble pliers treated and places beekeeper large characteristic own.	11.727303600311279	123909.1110357676
3	stop stone the act are flood export and genetic cultures edge varieties reptiles used people.	11.138694763183594	68781.8212633055
4	polar almost a a she crime furniture many have the as taste if a of.	10.187146759033203	26559.605731488013
5	the sauce an hammers of log driving to and let.	10.452927494049073	34645.651331692585
6	was musical of the at that most apply ice swamp of.	10.683073737404563	43611.394520415466
7	cabin to meant were the drop glass objects the night the heads for hand same orchestra.	9.517078399658203	13589.849050090195
8	or in a locks of to can a the to four instantly replacement are things.	8.903413009643554	7357.040387916816
9	patients a plant is the regions small evidence eye bone solid.	10.930445844476873	55851.17509521849
10	are stress loss a for india astronauts places window and in animals climates problems slowly.	10.940163866678875	56396.58390992836
11	for has can eat there that is for a infections hard a covered butterfly.	9.148529802049909	9400.609457399554
12	men during is is prominent i sound is moving of of minimal i screen i at potentially has of.	9.012703594408537	8206.678839937873
13	can flood a half-frozen a to a skiing for.	11.066603660583496	63997.77912600232
14	just inserted by mowers objects crime be or floor use.	11.664714241027832	116391.43638853909
15	the brown area surface in its long four the people seal's back for but is were butterflies.	9.003107575809254	8128.30404158123
16	in turn loss rocks sharpened bright a flat to by sharp has acid of others.	9.962838586171468	21222.95347787305
17	that to be foot to desert a of that fly the for huge some ecosystem cod a bottom of.	9.421811655948037	12354.944866248428
18	low how most a the patience the the a of acting jacket a racing foods.	10.0976131439209	24284.975451302904
19	after surrounding car or high a stone to over and broccoli artist.	10.301436185836792	29775.351097355742
20	her ran jet it computer salmon a hundreds sweet caused ramps computer the forces.	12.451046807425362	255517.66046359148
21	the hum glimpse for revolving that mixture emotional tastes such to can like.	11.044867882361778	62621.746338434496
22	small program contains prey the is of become the most make or anvil blubber be reason arranged.	10.309285163879395	30009.976755612905
23	vivid the forms a can from its ground have that appearance.	8.622227798808705	5553.745249094283
24	eyes piercing cleared all each and the a whale by the electric the pharmacies and or are.	9.5540574017693	14101.795402480626
25	trains sick sweaters brick head women and they're they physical the house taking hand televisions woman.	11.378269642591476	87401.66769075257
26	is climbing format indicate and used sneaker basic carried is a is most.	10.726213161761944	45533.935484286034
27	to dream structure long hand farm if use cooking if opera.	11.405512896451084	89815.5046043749
28	ears walking realize are can vultures entrance tenderness personal to by on container.	11.56524947973398	105371.71071063145
29	law they and lentils are a some they taste desk on.	10.278122858567672	29089.217695430645
30	miles in owl's for are social agriculture piranhas.	13.137884438037872	507821.0689499729
31	is who ill-omen tickets climbing by or that primarily less television tines a in.	13.032504490443639	457030.08098921785
32	their and have local vegetation for or insurance a taste were a it gets they great.	9.043231815099716	8461.07755536394
33	as for freeze the as eagles that area bird cabin train.	10.010693290016867	22263.265006495538
34	iron exterior in the melt overlook a enclosed machine depends both four risk if or male.	11.347123444080353	84721.39482504711
35	but pass the scissors assignments hurricanes think me them eventually a expose blowholes.	12.02594514993521	167032.744985427
36	flows points areas reproductive saw sharp fish ointment nails concerts.	14.10944652557373	1341697.9887867235
37	middle cliff are abilities to most up more mixture the will now step for for or.	9.727104663848877	16765.938949255065
38	wildland get pulled with human upper problems is occasions frigid all.	12.210647583007812	200917.08369626355
39	losing earthquakes people it on produce attack very pollen with metal of produce location have.	11.091586303710937	65616.75170639178
40	of an states face of eaten mudslides as usually in swamps picked should train jackets.	10.500553417205811	36335.60586047574
41	record to patterned should the sleeping can to apples torso oil in to between.	10.394861493791852	32691.20935863527
42	fighting and house by if toaster being a while and.	10.319762897491454	30326.06635732026
43	has pride to grows and holes from turn a an are very to me.	9.423493180956159	12375.737491775588
44	videogames a have the your farmers and cutting interpretation a.	11.456618499755859	94524.89328102568
45	a countries such over bowing reaction with i blow big bread has and female a the crime channel vultures for.	10.468267059326172	35181.1975839814
46	character bear astronauts tool savings different a ligaments were bolts level eagles thick.	13.53201748774602	753148.3412756076
47	games spring shirt school many tuxedo a decoration more of differ birds families spend.	11.513375146048409	100044.97821998734
48	a of does off construction go a the a metal legal with bud stripes deficiencies rain used.	10.435291739071117	34040.00532330518
49	healed a signs tropical electrical where and are stalk riding hills air and.	12.250855665940504	209160.1835669361
50	and use for invasion the social the study and have woman.	9.091205770319158	8876.883084029634
51	she and diagnosis station tomato have work intact the a find risk serious a.	11.274619511195592	78796.1574392415
52	a of new can overflow used blades sciences a was the animals are.	9.899867131159855	19927.722488945372
53	is months eject coastal has rain a house the be or on seals.	10.958629901592548	57447.68011907456
54	are a advent formal down a to as learned and stabbing is pass.	10.249004657451923	28254.405108199993
55	felt-tipped and individuals they they murder beginners are long their bullets often the space that lapels.	11.502567708492279	98969.5700358186
56	part luthier them male four made blindness decided of insects and sleeve of good.	11.047769750867571	62803.73033101524
57	they liquid c ice category law work imagery taste fresh know with piece.	11.68314420259916	118556.41504513081
58	a and broadens live human handles training temperate are pressed all-nighter land source.	12.065739594973051	173813.74867291693
59	frequent admission like by tastes above modern wedding is on my.	10.840386694127863	51041.11146471479
60	property sunrise still are medieval quaint from girl in doctor's log.	11.394410133361816	88823.81974321905
61	each with as studies problems a walls that.	11.89721131324768	146856.51685137814
62	showed a canopy up time worn so.	12.083716324397496	176966.60552360435
63	its maturity the that hooked colors city with by increasingly poaching a day's the an a the foods surgical.	10.171855073226126	26156.55410882722
64	vaccines adapted flaps a honey on latest the crops fabric a mostly and kick a electricity checks murderer.	11.7889920340644	131793.55948859165
65	computer less actually farmers a the bred between and food lodged folklore hold building or or.	11.056029796600342	63324.640424602636
66	the fights drugs to has sky cold a off after end a than as hair.	10.257539749145508	28496.59111621431
67	physics wings electrical mountains started to take a hand stop states as pan.	10.320029222048246	30334.144009092885
68	stalk about my my on in articles type they of the referred has by.	9.729189940861293	16800.937054027105
69	art the is felt bone scene cooked select a to and standing means.	10.79394296499399	48724.77784462963
70	satin soldier pharmacists used and can a has with to in the a came or release his.	9.287059222950655	10797.384662971343
