Index	Sentence	Surprisal	PPL
0	habitats local of conservation the encourages beekeeping.	6.722476482391357	830.8726071080492
1	pollen produce that plants local conserve to interest beekeeper's every in is it.	7.354349136352539	1562.9793778062963
2	crops for way make to cleared be vegetation native that require not does it agriculture of form passive a as.	8.005029678344727	2995.9890158081544
3	honeybees the kill could they because crops on pesticides of use the discourage also beekeepers.	6.8744215965271	967.2157628059316
4	effort the worth is product their but craft their for extremes to go beekeepers artisanal.	7.2257585525512695	1374.3807603506305
5	consistency and quantity over character and quality emphasizes honey-making artisanal.	5.748245716094971	313.63996384742484
6	honeybees their of micromanagers become beekeepers honey finest the produce to.	7.2054619789123535	1346.7667231722444
7	honey extract to ways best the select and flows nectar when know fields the scout they.	8.099542617797852	3292.9615887669834
8	air the fills bees 40000 of hum deep the hive the opens beekeeper the as.	8.046304702758789	3122.2360373779106
9	nursery bee the and supplies pollen stores honey checks beekeeper the.	8.318868637084961	4100.518208755563
10	gentle they're because sting don't they but hands and arms bare his across crawl bees.	7.538792610168457	1879.5592938304308
11	college in longer no i'm though even exams about dream recurring a have i.	8.6773042678833	5868.206138365331
12	class to gone never i've realize suddenly i and exam final my of day the it's dream my in.	7.649141311645508	2098.842563744989
13	assignments reading the of any done even never i've.	7.030632019042969	1130.7450367929746
14	nightmare same the have who people other many know i.	8.888140678405762	7245.534872094205
15	night previous the from experience dream their down write to had study the in participants morning each.	8.392839431762695	4415.336960027279
16	intensity emotional its and dream each described and dreams any recalled they if recorded they.	8.581700325012207	5333.1659357385715
17	nightmare a or dream bad a dream flying a as such category a to dream each assigned then participants.	7.641002178192139	2081.8291352254773
18	awake are we when as active as are minds our sleep we while night every.	7.514927387237549	1835.234210029606
19	each minutes ninety about of cycles in night the throughout dream we.	8.79419231414795	6595.826068863212
20	dreams our fill can places and characters of combinations strange and stories feelings images.	7.744411468505859	2308.634419924393
21	worse to bad from went things cards playing start to decided i when.	8.367199897766113	4303.56874326622
22	it doing $10000 to close spent already had i and do to had i something was gambling.	7.283364295959473	1455.8777989757457
23	away savings my gamble me watching of sick were friends my.	8.683233261108398	5903.102039359003
24	have not did i money losing after casino a leaving of horror the was part hardest the.	8.324999809265137	4125.736421524996
25	by come to hard are gambling legalized of effects economic and social the on data good.	7.390949726104736	1621.2451208134487
26	likely more problems gambling makes nearby casino a having that indicate studies some.	8.514494895935059	4986.526708229948
27	problems marriage and bankruptcies personal with associated be also may gambling.	7.988087177276611	2945.6570473920046
28	gambling legalized of expansion dramatic a been has there generation past the over.	8.361327171325684	4278.369128965603
29	well as casinos have many and lotteries instituted have states most.	7.629187107086182	2057.3769127875853
30	business controversial but big very become has gambling.	8.462807655334473	4735.334538214558
31	kitchen the in window a shattering house the shook hurricane the from wind the.	7.794942378997803	2428.2894999728464
32	hurricane the to kitchen the surrendered and door the slammed food some grabbed in ran we.	8.160391807556152	3499.5574882514306
33	foundation its from ripped be would house our afraid was i.	9.430914878845215	12467.92815906716
34	sofa the on huddled asleep fell we house the shaking wind the with night that later.	7.6083083152771	2014.8666938158347
35	foundations their off houses suck and trees of off limbs tear can hurricanes.	8.886066436767578	7230.521458078744
36	mudslides and floods trigger can that rains heavy dump they.	7.82055139541626	2491.278709054527
37	land onto lurches that water ocean of wall a surge storm a bring also can hurricanes.	8.17168140411377	3539.2899400923657
38	hurricanes ancient of evidence for look to methods several use scientists.	8.039239883422852	3100.2557386919775
39	lakes coastal of bottoms the at sand beach windblown of layers deposited storms strongest the.	7.848904609680176	2562.9253750255975
40	rings growth their in storm each of record a preserve hurricanes passing by drenched trees.	8.205620765686035	3661.47285807815
41	preferences different have countries different but world the around exported is cream ice american.	7.425161361694336	1677.670262893444
42	delicacies local with flavored cream ice their enjoy people many.	7.972367286682129	2899.7136991853054
43	mangos fresh and bananas with topped is cream ice vanilla places tropical some in.	7.602277755737305	2002.752484697464
44	child a as home at cream ice making remember i.	8.756287574768066	6350.492035358352
45	cold the to it expose to crank the turning start then tub frozen a into mixture cream the poured we.	8.423613548278809	4553.32743140729
46	more any crank hand the turn couldn't i that enough froze it eventually.	7.537374496459961	1876.8957540774122
47	harden to freezer the into cream ice half-frozen of container the put i then.	7.290055274963379	1465.6517088095377
48	air whipped-in half to up and flavorings sugar cream or milk of mixture a is cream ice.	7.048048496246338	1150.6111284466228
49	silky and smooth it makes what is cream and milk in butterfat the.	6.18165397644043	483.7914746794822
50	flavorings natural and butterfat with loaded is cream ice premium high-priced.	7.01397180557251	1112.0626415716313
51	hurt back my makes chair uncomfortable the mower lawn riding the use i when.	8.246214866638184	3813.1651323301526
52	machine the control to me of front in levers two the use i.	7.678139686584473	2160.5966439460576
53	grass of blade each sever precisely mower lawn the underneath blades sharp the.	8.93878173828125	7621.905921071838
54	patience me taught has it and task long a is lawn the mowing.	7.780757904052734	2394.0886225762515
55	height even an to grass cut that blades revolving with machine a is mower lawn a.	8.001633644104004	2985.831791428511
56	motor a have may machine the or muscle by powered be may blades the.	7.719539642333984	2251.922652051896
57	engine gas small a is mowers lawn for source power common most the.	8.344409942626953	4206.599761006134
58	emissions create not do they because environment the for better are lawnmowers electric.	7.026311874389648	1125.8705914038408
59	run to expensive less are and maintenance less need also they.	7.736926555633545	2291.419000766327
60	toaster ordinary an as electricity much as use mowers lawn electric.	7.577408313751221	1953.5593858494208
61	spacewalks their for time long a train astronauts.	6.839463233947754	933.9876672828857
62	underwater conducted is training their of much.	7.902539253234863	2704.1401142887657
63	space in floating spend will they hour every for pool the in hours 10 to 8 spend may they.	7.886429786682129	2660.9268652945466
64	station space the of outside the on work repair and construction perform to able be to practice astronauts.	7.3962721824646	1629.8971317680903
65	pilots test military as backgrounds have many and pilots always are flights shuttle of commanders the.	8.102144241333008	3301.539788921969
66	space in experiments run can who scientists and engineers doctors as trained are astronauts other.	8.303716659545898	4038.8555840271447
67	diverse more much are now astronauts but men young all were crews early.	7.806766033172607	2457.1711621821246
68	shuttle space the of exterior the to together out floated astronauts of team the.	8.297928810119629	4015.5468149439557
69	telescope huge the on part broken the repair to needed tools carried they.	7.82928991317749	2513.144189104417
70	place into part replacement the fitted other the while pipe the on bolts the loosened astronaut one.	7.251444339752197	1410.1400994555486
71	artists experimental by time long a for art in used been have computers.	7.449682712554932	1719.3175409539526
72	world art mainstream the entered have graphics computer widespread and affordable more are computers that now.	8.049177169799805	3131.217450720935
73	technology graphics latest the showcase that exhibitions art have conferences science computer some.	9.563480377197266	14235.30431175349
74	cultures two the bridging to devoted are that up sprung have conferences new brand.	8.41455364227295	4512.261022666775
75	procedures surgical and conditions medical visualize to doctors with works specialist graphics computer the.	7.59529972076416	1988.825854583395
76	body patient's a within structures understand doctors help to animation digital uses she.	9.110298156738281	9047.99220915351
77	x-rays at squinting than clearer much is screen a on animation an in structures internal the seeing.	7.460628509521484	1738.2402146227955
78	education for tool powerful a is animation digital modern.	9.019512176513672	8262.74533671499
79	students help actually graphics if ask must we broadens graphics computer of field the as.	7.929309844970703	2777.509230916929
80	classroom the in effective be can imagery digital engaging and vivid that suggest does research.	7.945375442504883	2822.4919459542994
81	cliche was place first the in school law to came he reason the.	7.932574272155762	2786.591022916435
82	better the for things change to wanted he.	7.168553352355957	1297.9655451666167
83	all-nighter an pulled had director program the and he when school law at evening one recalled he.	7.960146903991699	2864.4937271616827
84	sunrise at families evicted several for petition a drafting finished finally they.	8.675597190856934	5858.19720392216
85	relentlessly up gone has education legal of cost the decades four past the over.	7.778316974639893	2388.251947594249
86	1970s the since four of factor a by increased tuition school law private.	8.184558868408203	3585.1617422660233
87	crash eventually could lawyers new for and school law to admission for market the.	8.411895751953125	4500.283851828265
88	law practicing actually in experience minimal have often faculty school law.	8.986328125	7993.053452358958
89	journals prestigious for articles review law writing on focus professors.	7.3819169998168945	1606.6667975141809
90	england feudal in law property like topics on classes with theoretical the emphasize often schools law.	8.512802124023438	4978.0927962403
91	care preventive in involved increasingly are pharmacists.	8.272281646728516	3913.8688783919215
92	often pharmacies to go people because advisers health front-line becoming are they.	8.017560958862305	3033.768814834299
93	health public about information of source good a often are pharmacists.	7.64168643951416	2083.2541378632636
94	effects side and interactions drug about lot a know they because pharmacists with consult doctors.	7.9738922119140625	2904.138918977703
95	medications of use safe the about advice offer and patients to drugs prescription dispense pharmacists.	6.724619388580322	832.6549982264733
96	vaccines provide and screenings wellness and health conduct also they.	7.692481994628906	2191.807872082172
97	licensed be to order in exams two pass and degrees professional have must pharmacists.	7.947348117828369	2828.0653015699995
98	pharmacist a be to chose i as much as me chose profession pharmacy the think i.	7.5601396560668945	1920.113650170032
99	child a as pharmacies in bottles arranged neatly the by fascinated was i.	9.215718269348145	10053.923842199847
100	patients my of lives on have i that impact the love i but cliche it's know i.	7.3152852058410645	1503.1004279354627
101	situations stressful potentially to response own her or his has person each.	7.818560600280762	2486.324017044144
102	stressful fulltime working find may another while unemployment by devastated be may person one.	8.68043327331543	5886.596544084287
103	traffic in stuck being like stresses everyday are there.	7.656968593597412	2115.335258546419
104	child a of loss or divorce as such stresses traumatic also are there.	7.328921318054199	1523.7372573262535
105	stress of levels different to adapt can people some.	7.8511576652526855	2568.7062982489115
106	health on toll real a take can stress though effectively with dealt not if.	8.750484466552734	6313.746166105732
107	beneficial or harmful be will it if determines that stress to reaction your it's that remember.	7.076137542724609	1183.388890863361
108	worried and stressed incredibly felt i downsizing was company my when.	7.727554798126221	2270.0446914071863
109	times at dizzy felt even i and reason no for race would heart my.	7.808979034423828	2462.6149063231237
110	level stress my manage to try to yoga taking started i then.	8.203081130981445	3652.1858523304772
111	stripes satin with tuxedo black jet a wore man the.	6.8702874183654785	963.2253746929116
112	style latest the in cut fabric rich with made was it.	8.03135871887207	3075.9181433355234
113	perfectly man the fit it as tailored it had he clearly.	6.986608028411865	1082.0449785987357
114	event formal a for out picked have would stylist professional a something like looked it.	7.942879676818848	2815.456450532423
115	attire wedding in statements personal making are grooms today's preferred still is tuxedo the while.	7.522926330566406	1849.9730133108008
116	men for fashion wedding of edge cutting the on are jackets shorter.	7.885977745056152	2659.724287415862
117	ties satin and shirts colorful with tuxedos their up jazzing also are grooms.	6.466521263122559	643.2421600915002
118	lapels silk black with jacket dinner tailless a is jacket tuxedo a.	7.050992488861084	1154.003510234506
119	jacket tuxedo the to match perfect a be should trousers tie black.	6.676019191741943	793.1554195232195
120	lapels jacket the match and black be should tie the and white plain be always should shirt the.	6.836974143981934	931.6657788454424
121	adulthood in blind went pianist concert the.	7.595090389251709	1988.4095742310712
122	eyes the damaged slowly that condition genetic a by caused was blindness her.	8.60731315612793	5471.527769407166
123	pianist a to advantage an was blind being that interviewers told she.	7.332094192504883	1528.5795622900866
124	music her on fully more concentrate could she so distractions visual no had she.	8.785747528076172	6540.360256829061
125	life of activities ordinary the for insufficient vision as blindness defines government the.	8.460144996643066	4722.742729833077
126	blind legally the on focused be can resources blindness legal of parameters the establishing by.	9.420745849609375	12341.783902461315
127	standard the meet not do who but problems vision have who those overlook may this.	8.285931587219238	3967.659238088564
128	deficiencies nutritional and disease infectious by caused usually is children in blindness countries developing in.	7.858992576599121	2588.910931770516
129	supplements vitamin and medicine by prevented be often can causes these.	7.894486427307129	2682.451588828948
130	problems genetic by caused be to likely more is blindness countries developed in.	8.223482131958008	3727.4593157490267
131	brain your to mouth your from gets taste a how exactly knows really one no.	8.315508842468262	4086.7644276299743
132	cell bud taste a touches food of molecule a when begins process the think scientists.	8.66372013092041	5789.0306056058
133	cell the beneath nerves taste to message taste a carries cell the.	9.173086166381836	9634.311946182803
134	tastes basic four the of one to responded bud taste each that believed once was it.	7.559004783630371	1917.9358021370576
135	sweet something eating were you if only respond would tongue the of tip the on bud taste a is that.	7.846391677856445	2556.493003729058
136	tastes basic the of all to sensitive be can bud taste single a that think now scientists.	7.9209818840026855	2754.4742926191316
137	flavors strong very with foods eat to tend i so good very isn't taste of sense my.	7.424010753631592	1675.7410320694455
138	bitter very it's so cream no with coffee my drink i and sauce hot of lots like i.	7.41447114944458	1659.83113362572
