Index	Sentence	Surprisal	PPL
0	three climb around the the spears vapor.	82.96345710754395	1.0729305749718092e+36
1	of shears metallic is in individual machine for fracture a singer can have.	123.14525938034058	3.029051249935448e+53
2	insulation body used i've control a fever shark a side crop humble pliers treated and places beekeeper large characteristic own.	234.5460720062256	7.278884437263062e+101
3	stop stone the act are flood export and genetic cultures edge varieties reptiles used people.	167.0804214477539	3.648422024941947e+72
4	polar almost a a she crime furniture many have the as taste if a of.	152.80720138549805	2.3084706474385705e+66
5	the sauce an hammers of log driving to and let.	104.52927494049072	2.4916515302114583e+45
6	was musical of the at that most apply ice swamp of.	117.5138111114502	1.0854247323219856e+51
7	cabin to meant were the drop glass objects the night the heads for hand same orchestra.	152.27325439453125	1.3534247838342226e+66
8	or in a locks of to can a the to four instantly replacement are things.	133.55119514465332	1.0012605448182634e+58
9	patients a plant is the regions small evidence eye bone solid.	120.2349042892456	1.6495119455057255e+52
10	are stress loss a for india astronauts places window and in animals climates problems slowly.	164.1024580001831	1.8569147939467842e+71
11	for has can eat there that is for a infections hard a covered butterfly.	128.07941722869873	4.209050610321109e+55
12	men during is is prominent i sound is moving of of minimal i screen i at potentially has of.	171.2413682937622	2.3398139372274166e+74
13	can flood a half-frozen a to a skiing for.	99.59943294525146	1.800877320623428e+43
14	just inserted by mowers objects crime be or floor use.	116.64714241027832	4.562577753270153e+50
15	the brown area surface in its long four the people seal's back for but is were butterflies.	153.05282878875732	2.9512023132989682e+66
16	in turn loss rocks sharpened bright a flat to by sharp has acid of others.	149.44257879257202	7.981551698184271e+64
17	that to be foot to desert a of that fly the for huge some ecosystem cod a bottom of.	179.0144214630127	5.558727985328009e+77
18	low how most a the patience the the a of acting jacket a racing foods.	151.46419715881348	6.026498211059329e+65
19	after surrounding car or high a stone to over and broccoli artist.	123.6172342300415	4.856044906552683e+53
20	her ran jet it computer salmon a hundreds sweet caused ramps computer the forces.	174.31465530395508	5.056999531235368e+75
21	the hum glimpse for revolving that mixture emotional tastes such to can like.	143.58328247070312	2.2773368341761045e+62
22	small program contains prey the is of become the most make or anvil blubber be reason arranged.	175.2578477859497	1.2987220186949318e+76
23	vivid the forms a can from its ground have that appearance.	94.84450578689575	1.5504062201948188e+41
24	eyes piercing cleared all each and the a whale by the electric the pharmacies and or are.	162.41897583007812	3.4487757758661024e+70
25	trains sick sweaters brick head women and they're they physical the house taking hand televisions woman.	182.05231428146362	1.1596195010048597e+79
26	is climbing format indicate and used sneaker basic carried is a is most.	139.44077110290527	3.61707440351348e+60
27	to dream structure long hand farm if use cooking if opera.	125.46064186096191	3.0680642930018985e+54
28	ears walking realize are can vultures entrance tenderness personal to by on container.	150.34824323654175	1.9742966175940976e+65
29	law they and lentils are a some they taste desk on.	113.05935144424438	1.2619799639114644e+49
30	miles in owl's for are social agriculture piranhas.	105.10307550430298	4.422682089214316e+45
31	is who ill-omen tickets climbing by or that primarily less television tines a in.	182.45506286621094	1.7347104635617262e+79
32	their and have local vegetation for or insurance a taste were a it gets they great.	144.69170904159546	6.899391890892185e+62
33	as for freeze the as eagles that area bird cabin train.	110.11762619018555	6.660048850700417e+47
34	iron exterior in the melt overlook a enclosed machine depends both four risk if or male.	181.55397510528564	7.045138832951982e+78
35	but pass the scissors assignments hurricanes think me them eventually a expose blowholes.	156.33728694915771	7.878091810809532e+67
36	flows points areas reproductive saw sharp fish ointment nails concerts.	141.0944652557373	1.8903737920729735e+61
37	middle cliff are abilities to most up more mixture the will now step for for or.	155.63367462158203	3.898038161199851e+67
38	wildland get pulled with human upper problems is occasions frigid all.	134.31712341308594	2.1537015639375578e+58
39	losing earthquakes people it on produce attack very pollen with metal of produce location have.	166.37379455566406	1.799786164045799e+72
40	of an states face of eaten mudslides as usually in swamps picked should train jackets.	157.50830125808716	2.540891324145418e+68
41	record to patterned should the sleeping can to apples torso oil in to between.	145.52806091308594	1.5923327102874092e+63
42	fighting and house by if toaster being a while and.	103.19762897491455	6.579013980868016e+44
43	has pride to grows and holes from turn a an are very to me.	131.92890453338623	1.9769479829222647e+57
44	videogames a have the your farmers and cutting interpretation a.	114.5661849975586	5.69458339154104e+49
45	a countries such over bowing reaction with i blow big bread has and female a the crime channel vultures for.	209.36534118652344	8.437472669806231e+90
46	character bear astronauts tool savings different a ligaments were bolts level eagles thick.	175.91622734069824	2.5086889177547117e+76
47	games spring shirt school many tuxedo a decoration more of differ birds families spend.	161.18725204467773	1.0063153936270904e+70
48	a of does off construction go a the a metal legal with bud stripes deficiencies rain used.	177.39995956420898	1.1061742093461353e+77
49	healed a signs tropical electrical where and are stalk riding hills air and.	159.26112365722656	1.4663146918666236e+69
50	and use for invasion the social the study and have woman.	100.00326347351074	2.6969040710590486e+43
51	she and diagnosis station tomato have work intact the a find risk serious a.	157.84467315673828	3.556890944680896e+68
52	a of new can overflow used blades sciences a was the animals are.	128.69827270507812	7.815372210212398e+55
53	is months eject coastal has rain a house the be or on seals.	142.46218872070312	7.422367289933789e+61
54	are a advent formal down a to as learned and stabbing is pass.	133.237060546875	7.313414365774637e+57
55	felt-tipped and individuals they they murder beginners are long their bullets often the space that lapels.	184.04108333587646	8.472799633971094e+79
56	part luthier them male four made blindness decided of insects and sleeve of good.	154.668776512146	1.485238375426278e+67
57	they liquid c ice category law work imagery taste fresh know with piece.	151.88087463378906	9.14167463530473e+65
58	a and broadens live human handles training temperate are pressed all-nighter land source.	156.85461473464966	1.3215805557990382e+68
59	frequent admission like by tastes above modern wedding is on my.	119.2442536354065	6.125215213492042e+51
60	property sunrise still are medieval quaint from girl in doctor's log.	125.33851146697998	2.715338016590624e+54
61	each with as studies problems a walls that.	95.17769050598145	2.1634446422445176e+41
62	showed a canopy up time worn so.	84.58601427078247	5.435496794876338e+36
63	its maturity the that hooked colors city with by increasingly poaching a day's the an a the foods surgical.	193.2652463912964	8.590729638050282e+83
64	vaccines adapted flaps a honey on latest the crops fabric a mostly and kick a electricity checks murderer.	212.20185661315918	1.439114591847115e+92
65	computer less actually farmers a the bred between and food lodged folklore hold building or or.	176.89647674560547	6.68595914906656e+76
66	the fights drugs to has sky cold a off after end a than as hair.	153.86309623718262	6.6358057488569196e+66
67	physics wings electrical mountains started to take a hand stop states as pan.	134.1603798866272	1.8412496394424917e+58
68	stalk about my my on in articles type they of the referred has by.	136.2086591720581	1.4278055503308343e+59
69	art the is felt bone scene cooked select a to and standing means.	140.32125854492188	8.72465534479583e+60
70	satin soldier pharmacists used and can a has with to in the a came or release his.	157.88000679016113	3.6848155369246805e+68
71	lentils remove away a one content more to keep or earthquake used for.	132.79219436645508	4.687240668882995e+57
72	where instituted rifles milk saws intellectual wait or are air the and in vehicles local condensed.	184.35836791992188	1.1636486776168864e+80
73	patrons storms of at a would into to across go table been response.	150.20391750335693	1.7089624957408865e+65
74	ancient was and as subject thin good its would me a bud mud on.	143.759596824646	2.7164369018863706e+62
75	built evident texture blades and passing it blindness butterfat plants or most knowledge they're.	171.842679977417	4.269014890647117e+74
76	strong can recreation when a or i previous as infections pollen white spongy.	148.22527313232422	2.3627523292290808e+64
77	of singing must has connected use sharks i crunch or a in or of effects of protein.	160.49200057983398	5.021000231931361e+69
78	train is the developed treatments catch a playing is.	97.65312194824219	2.5716508389949193e+42
79	the cats torrential some vehicle families i shape previous build part tailored displace speculate some.	185.22119522094727	2.75767458086057e+80
80	team content activity ice conserve longer in job is feet or water a clearly ketchup.	157.62944507598877	2.868125706209047e+68
81	on is high in driving of stereotypically be the when dresses fighting can.	138.10899829864502	9.549395098318388e+59
82	need and also metal pedals some forestry has.	88.05570411682129	1.74624991523444e+38
83	of building large a incorporates foot she threatened at blacksmiths sharp lot problem villages very a their.	199.86905670166016	6.33911205467057e+86
84	of took for books steam or try lawn habits done for can.	133.92947673797607	1.461614058086847e+58
