Index	Sentence	Surprisal	PPL
0	and for society hip fractures involve substantial expense and time in the hospital.	7.467905484713041	1750.9354810886987
1	mosquitos are thin small flying insects that emit a high-pitched sound.	7.176592046564275	1308.4415435371398
2	elephants are the largest kind of land mammal weighing several tons.	6.628728693181818	756.519790263608
3	a raven is a large black bird that thrives in many climates.	5.159256299336751	174.0349775363934
4	a mug is a sturdy cup with a handle for drinking hot liquids.	5.743561377892127	312.17420392071244
5	new ear piercings can become infected if they're not carefully cleaned.	6.609071124683727	741.7936647792782
6	piranhas are small ferocious fish that live in south american rivers.	8.318445465781473	4098.7833542164035
7	it is in every beekeeper's interest to conserve local plants that produce pollen.	5.870632905226487	354.47325726440977
8	i know many other people who have the same nightmare.	5.158328938484192	173.87365912300194
9	the most common power source for lawn mowers is a small gas engine.	5.636521669534536	280.4853988324241
10	early crews were all young men but astronauts now are much more diverse.	7.339749849759615	1540.32675236173
11	drunk driving of any vehicle is a crime in most of the world.	4.928154872013972	138.12441984057594
12	ice cream is a mixture of milk or cream sugar flavorings and up to half whipped-in air.	6.633940724765553	760.4730887130063
13	a tropical cyclone is a storm formed over warm tropical sea.	6.360702297904274	578.6526002333773
14	orange juice is often drunk at breakfast from a glass.	6.877257204055786	969.9622993142759
15	an apple is a fruit that can be green red or yellow.	4.822606146335602	124.2885832982263
16	the strongest storms deposited layers of windblown beach sand at the bottoms of coastal lakes.	6.947096506754558	1040.1253427565705
17	freshly squeezed orange juice often contains pulp as well.	7.875844160715739	2632.9078498233403
18	the medieval castle was not a structure built primarily for defense.	6.268719759854403	527.8012328288577
19	having someone else check their knots and harnesses helped them calm down.	7.075820287068685	1183.0135135930057
20	a banana when ripe can be yellow purple or red and have small brown spots.	5.954457092285156	385.46758053639223
21	an accordionist plays both keyboards while opening and closing the bellows.	8.457114349712025	4708.451430951942
22	a refrigerator can have shelves and small compartments for different types of food.	5.2871162707989035	197.77228059097635
23	a butterfly is a flying insect with four large wings.	5.5497918128967285	257.1840079383496
24	that is a taste bud on the tip of the tongue would respond only if you were eating something sweet.	4.981724071502685	145.72540621936062
25	farmers often drain swamps to produce fertile arable land.	8.50332498550415	4931.137573268888
26	spiders build webs with silk and use them to catch insects.	7.25320425900546	1412.62401727265
27	electric lawnmowers are better for the environment because they do not create emissions.	5.347186858837421	210.01665956596736
28	a knife can be used to attack by slashing stabbing or throwing.	6.042987704277039	421.14942703241246
29	even beginner rock climbing takes courage and strength.	8.279746890068054	3943.196193539735
30	assault rifles can fire in bursts and are the standard infantry weapon.	5.6489479541778564	283.99253544682824
31	images feelings stories and strange combinations of characters and places can fill our dreams.	7.026373931339809	1125.9404616669642
32	artisanal beekeepers go to extremes for their craft but their product is worth the effort.	5.962424596150716	388.55106248966547
33	black tie trousers should be a perfect match to the tuxedo jacket.	5.7664124965667725	319.38986265588034
34	coffee is the world's seventh-largest legal agricultural export.	8.276724815368652	3931.29754844141
35	parrots can imitate the human voice if they hear it repeatedly.	6.055606711994518	426.49758817609666
36	in open or compound fractures the broken bone has punctured the skin and produced an open wound.	5.996203759137322	401.90018394250495
37	a mitten is a kind of glove where the four fingers are covered together.	6.1313373020717075	460.0509766151139
38	the adults set up climbing routes appropriate for beginners.	7.999436060587565	2979.277381270479
39	a television is an appliance with a screen that displays moving images.	5.8669644594192505	353.17527357706217
40	sharks have very keen senses and can detect electrical fields.	7.374445819854737	1594.7078301569854
41	the blades may be powered by muscle or the machine may have a motor.	5.421407222747803	226.19720849790494
42	a ship can be powered in the ocean by sails steam or diesel engines.	5.7173304217202325	304.0920409060824
43	it plays a role in almost half of all vehicle-related deaths.	5.228014859286222	186.4223613324466
44	the man wore a jet black tuxedo with satin stripes.	6.647261047363282	770.6706018849981
45	some very tart apples are used to make cider.	6.59043820699056	728.0998584500157
46	women's shoes often have high heels and come in many styles and colors.	5.2727233446561375	194.9461457260083
47	murder is the unlawful killing of another human being with intent.	5.27318846095692	195.03683944608898
48	a saw is a tool that uses a hard blade or abrasive wire to cut hard materials.	5.7761335372924805	322.50980448980334
49	she might have been a statue but for the glow of her eyes.	5.425380413348858	227.0977208897374
50	i was afraid our house would be ripped from its foundation.	5.208007292314009	182.72956853797763
51	her blindness was caused by a genetic condition that slowly damaged the eyes.	5.236063443697416	187.92885186939765
52	igloos are built in places where snow covers the land most of the time.	5.899957690920148	365.0220237926666
53	all of the boys on the trip were new to rock climbing.	5.33497154712677	207.46684569609937
54	the reason he came to law school in the first place was cliche.	4.788000932106605	120.06111827801385
55	a toaster is a kitchen appliance for toasting bread using heating elements.	6.981719692548116	1076.7684864637054
56	passengers or cargo trains enter from a platform next to the line.	6.057712554931641	427.3966714416754
57	a ship is a large vehicle that floats and travels on water.	5.397170782089233	220.78089449176736
58	a house can have rooms for purposes like sleeping cooking or washing.	6.644306778907776	768.3971938186008
59	when i use the riding lawn mower the uncomfortable chair makes my back hurt.	7.2513885498046875	1410.0614300079212
60	most people leave the house to work and come back at night to eat and sleep.	4.079111695289612	59.092953978917556
61	much of their training is conducted underwater.	7.371747153145926	1590.4100469759824
62	as a passive form of agriculture it does not require that native vegetation be cleared to make way for crops.	4.652712464332581	104.86905370838424
63	she had no visual distractions so she could concentrate more fully on her music.	5.054229668208531	156.68378534222546
64	they will sneak up on people slowly careful to conserve their energy.	6.714967489242554	824.656956239391
65	automobiles vary in size number of doors and the type of trunk.	5.919747273127238	372.3176073204831
66	eagles have hooked beaks for tearing flesh strong legs and sharp talons.	9.448647737503052	12690.992102302891
67	some refrigerators can have a small compartment at freezing temperature.	7.439736366271973	1702.3013779297573
68	to produce the finest honey beekeepers become micromanagers of their honeybees.	8.124323324723678	3375.5829851280946
69	they may attack out of hunger because they live in a food-scarce environment.	6.053292567913349	425.5117524297158
70	mosquito bites can spread yellow fever malaria and other parasite diseases.	7.067181673916903	1172.8379322310943
71	a bee is a flying insect with a black and yellow body and six legs.	4.893024444580078	133.35629346201202
72	ravens have large brains and are capable of problem solving.	6.310102701187134	550.1014419821673
73	artisanal honey-making emphasizes quality and character over quantity and consistency.	7.904869842529297	2710.4497039648963
74	lentils are commonly used in indian and mediterranean cuisines.	8.097245216369629	3285.4050176721457
75	the train is pulled by a locomotive powered by diesel or electricity.	5.675451278686523	291.61991070549846
76	we dream throughout the night in cycles of about ninety minutes each.	7.055760025978088	1159.5184005790627
77	most animals have complex eyes which can detect color motion and texture.	6.72938346862793	836.6312974733607
78	peaches have a large red-brown stone inside which contains the seed.	7.721468665383079	2256.270855296271
79	vultures are scavenging birds feeding mostly on the carcasses of dead animals.	6.551735957463582	700.459086171273
80	broccoli is a plant in the cabbage family.	5.955732822418213	385.95964694943837
81	milk is a white liquid produced by female mammals to feed their young.	5.724784190838154	306.3671412725662
82	shears are large scissors used for cutting shrubs or pieces of metal.	6.854212045669556	947.8649607758199
83	they also conduct health and wellness screenings and provide vaccines.	6.541955280303955	693.6415165578462
84	a scientist creates hypotheses and does experiments to test them.	6.144119644165039	465.9692496929743
85	chairs can also have back and arm rests as well as a cushion.	5.747661884014423	313.45690421803096
86	a sweater is a heavy garment worn on the torso for warmth.	5.576416254043579	264.1233566477184
87	when my company was downsizing i felt incredibly stressed and worried.	6.787765893069181	886.9298506178335
88	a fork is a tool for eating solid foods with a handle and several tines.	5.932646910349528	377.1514799583191
89	the elephant has a pair of ivory tusks for moving objects or digging into trees.	6.332174301147461	562.3780446986888
90	parrots have brightly-colored feathers and a sharp curved beak.	7.87668694390191	2635.127755608146
91	most doors have locks to control who gets to pass through them.	6.328569650650024	560.3545176450771
92	remember that it's your reaction to stress that determines if it will be harmful or beneficial.	5.750475525856018	314.3401015971672
93	rope and bolts are the only equipment used.	7.13496994972229	1255.099272112358
94	broccoli has a green flower head and a thick tough stalk.	7.3284101486206055	1522.9585684534109
95	it's unnerving to watch a polar bear stalk across floating sea ice.	6.162090500195821	474.4188115247972
96	apples have thin skin a crisp sweet pulp and seeds inside.	8.762151328000156	6387.8391436589345
97	in folklore ravens are birds of ill-omen and also tricksters.	10.857320547103882	51912.793782227745
98	saws can be worked by hand or powered by an electric motor or gas engine.	5.060741488138834	157.70741115472322
99	other astronauts are trained as doctors engineers and scientists who can run experiments in space.	5.587949180603028	267.18710495607826
100	proper use of ski poles improves their balance and adds flair to their skiing.	6.363395282200405	580.2130027253997
101	a blender is a kitchen appliance used to mix ingredients or puree food.	5.467814775613638	236.941855505025
102	a tuxedo jacket is a tailless dinner jacket with black silk lapels.	6.950654983520508	1043.83319786794
103	the claws of cats are retractable so that they keep sharp.	6.187797676433217	486.7728934524171
104	as the field of computer graphics broadens we must ask if graphics actually help students.	6.901063887278239	993.3309458067886
105	hand grenades are thrown and timed to explode a bit after that.	6.386966705322266	594.0519095280637
106	a car can be powered by a gasoline or electric engine.	4.662743871862238	105.9263320522835
107	the concert pianist went blind in adulthood.	8.819181578499931	6762.727598101799
108	polar bears are one of the few animals that will attack people for reasons other than fear or confusion.	4.1764754496122665	65.13587349634749
109	another type of bed is the hammock a fabric sling suspended above the ground.	6.990660667419434	1086.4390139926422
110	as the beekeeper opens the hive the deep hum of 40000 bees fills the air.	7.41249148050944	1656.5484678607115
111	men differ from women in height weight and body structure.	6.676250982284546	793.3392867567985
112	seeing the internal structures in an animation on a screen is much clearer than squinting at x-rays.	6.178525812485638	482.28046020941247
113	he recalled one evening at law school when he and the program director had pulled an all-nighter.	5.7914181597092576	327.47711006757834
114	later that night with the wind shaking the house we fell asleep huddled on the sofa.	5.445640683174133	231.74570773500233
115	leaves of the raspberry are used fresh or dried in herbal teas.	7.140986204147339	1262.6730286406637
116	most importantly the content of the painting should reveal a glimpse of the painter's soul.	5.762454764048258	318.1283011186442
117	the government defines blindness as vision insufficient for the ordinary activities of life.	6.717982952411358	827.1474319996314
118	brand new conferences have sprung up that are devoted to bridging the two cultures.	5.505230018070766	245.97502787362714
119	in my dream it's the day of my final exam and i suddenly realize i've never gone to class.	5.028205670808491	152.65884657228796
120	i've never even done any of the reading assignments.	6.42804749806722	618.9642385449062
121	scissors are a two-bladed instrument used for cutting.	8.145909011363983	3449.2393634808423
122	the elephant flaps its large ears to cool the blood in them and its body.	6.379916350046794	589.8783622972255
123	traditionally boys like to play rough games and fight with each other.	5.393149236838023	219.89479706863276
124	they signed their work decided on its subject and imagery and established a personal relationship with their patrons.	6.446420907974243	630.4418406774894
125	a bicycle is a vehicle with two wheels and pedals on a frame.	4.686033689058744	108.42228933703265
126	log cabins were built using logs with notch joints at the ends.	7.437030792236328	1697.7019004399567
127	hurricanes can also bring a storm surge a wall of ocean water that lurches onto land.	5.893052101135254	362.51001486802903
128	pharmacists must have professional degrees and pass two exams in order to be licensed.	5.59166009085519	268.1804542982955
129	broccoli is high in vitamins fiber and other nutrients.	6.4759627978007	649.34411382776
130	the mouth is the face cavity we put food in when we eat.	5.987362788273738	398.362656755474
131	there are a few different types of bone fracture.	5.491831461588542	242.70129817081974
132	in developing countries blindness in children is usually caused by infectious disease and nutritional deficiencies.	5.5263673782348635	251.22962918982685
133	metamorphosis is the transformation of a caterpillar into a butterfly.	5.358789443969727	212.46758678840644
134	private law school tuition increased by a factor of four since the 1970s.	5.048545507284311	155.79569590491903
135	for some operations or treatments patients have to stay for several weeks.	6.2745970487594604	530.9124068372334
136	salmon flesh is orange or red and has high protein content and a nice taste.	5.915931987762451	370.89981576174114
137	an igloo is a type of shelter made from blocks of snow by inuit.	6.13299594606672	460.8146705779959
138	the grooves make the bullets spin around the rifle axis as they fly through the air.	5.657159090042114	286.3340367767331
139	carpenters build and repair houses furniture boats and other objects.	8.71883544921875	6117.051321699616
140	a desk is a piece of furniture used for working at sometimes with a computer.	5.105973815917968	165.00467649913938
141	i hesitantly skied down the steep trail that my buddies convinced me to try.	7.039616448538644	1140.949909689488
142	a single raspberry consists of many small fruits joined together.	7.691036653518677	2188.642250311654
143	some native people still use the spear for hunting and fishing.	5.910512750799006	368.89525826231784
144	while some owl species have become endangered others are thriving.	6.95453372001648	1047.8898139748449
145	broccoli can be boiled stir-fried or eaten raw.	7.778285503387451	2388.1767874970096
146	in a flood a river will flow out of its channel or break dams and levees.	5.8197325468063354	336.8819414290873
147	the owl landed on a thick branch and gripped it with her talons.	5.765115811274602	318.97598291238535
148	air pockets in snow insulate the space and body heat warms igloos.	9.353212157885233	11535.818867308803
149	farmers are the people who run the farm and decide what to produce.	4.596795815687913	99.16605970608269
150	i can't even taste sweetness well so when i make cookies i add extra sugar.	6.177783807118733	481.9227382518025
151	forks are used to lift food to the mouth or to hold food in place while cutting.	5.238269385169534	188.3438695015513
152	the piano is a popular musical instrument played by means of a keyboard.	5.08404775766226	161.42614921283575
153	early founders of opera chose tales from antiquity for their subject matter.	7.680387496948242	2165.458717937202
154	the axe usually consists of a head attached to a handle.	5.549440644004128	257.0937087711446
155	lentils can be red green brown black or yellow.	8.643554899427626	5673.46260720003
156	cod flesh is white and mild-tasting and flakes easily when cooked.	8.543763334100897	5134.631380507286
157	tomatoes can be used to make salads soup or ketchup as well as sauce.	5.181952697890146	178.03011081896932
158	the opera singer has worked hard to win the role in the new production.	4.834398218563625	125.76287866459799
159	most doors are opened by pushing or pulling a handle after they are unlocked.	5.697851146970477	298.22586837355504
160	apples can be eaten raw roasted or baked in pies.	6.439256191253662	625.9410461923046
161	the eye is an organ for sensing light and coding it for the visual cortex.	5.561734771728515	260.2739608197023
162	modern opera started at the end of the sixteenth century.	5.3651358127594	213.8202722302478
163	a mountain is a landform that rises steeply above surrounding land.	6.453824129971591	635.1264608258234
164	a hammer is most often used to drive nails into wood.	5.448490402915261	232.40705993990872
165	the screwdriver tip applies the torque from rotating the handle.	7.619187736511231	2036.9069525445805
166	retaining walls provide a barrier to movement of earth stone or water.	7.255882263183594	1416.412100280181
167	many bees have stingers and can attack if they feel threatened.	6.140039400620894	464.0718552183012
168	peaches are sweet and delicate and must be harvested after ripening.	6.23555478182706	510.5838025031644
169	pharmacists are often a good source of information about public health.	4.99255995316939	147.3130557334829
170	high-priced premium ice cream is loaded with butterfat and natural flavorings.	7.11648533561013	1232.1123530712766
171	a cod is a fish that lives in the colder areas of the atlantic.	5.995127473558698	401.46785726569857
172	spears were the most common personal weapon before the advent of firearms.	6.192544301350911	489.088914089957
173	farms usually have a house for farmers a silo and a barn.	7.603166381518046	2004.5329731646234
