Index	Sentence	Surprisal	PPL
0	beekeeping encourages conservation local habitats.	7.609382629394531	2017.032456696261
1	it is beekeeper's interest conserve local plants produce pollen.	6.71693754196167	826.2831752610102
2	passive form agriculture it does require native vegetation be cleared make way crops.	7.311761856079102	1497.813798192328
3	beekeepers discourage use pesticides crops they kill honeybees.	6.989945888519287	1085.6627277786984
4	artisanal beekeepers go extremes their craft their product is effort.	7.4278564453125	1682.197822871528
5	artisanal honey-making emphasizes quality character quantity consistency.	7.368661403656006	1585.510004025402
6	produce finest honey beekeepers become micromanagers their honeybees.	5.881303787231445	358.27605307470867
7	they scout fields know nectar flows select best ways extract honey.	7.617220401763916	2032.9036139645514
8	beekeeper opens hive deep hum bees fills air.	9.112456321716309	9067.540355535812
9	beekeeper checks honey stores pollen supplies bee nursery.	8.759836196899414	6373.067564260113
10	bees crawl his bare arms hands they don't sting they're gentle.	6.6734514236450195	791.121392912986
11	i have recurring dream exams i'm college.	7.212169647216797	1355.830752902554
12	my dream it's day my final exam i realize i've gone class.	5.7709059715271	320.82826229241726
13	i've done reading assignments.	6.283532619476318	535.6776706623283
14	i know many other people have same nightmare.	5.140445232391357	170.7917934342605
15	morning participants study had write their dream experience previous night.	7.649944305419922	2100.5285981041025
16	they recorded they recalled dreams described dream its emotional intensity.	7.960880756378174	2866.5966142293746
17	participants assigned dream category such flying dream bad dream nightmare.	8.034452438354492	3085.4489063738865
18	night we sleep our minds are active we are awake.	5.3537750244140625	211.40485189241102
19	we dream night cycles ninety minutes each.	7.488255977630615	1786.9329216949964
20	images feelings stories strange combinations characters places fill our dreams.	8.696343421936035	5981.002182416329
21	i decided start playing cards things went bad worse.	6.855355739593506	948.9496483292324
22	gambling was something i had do i had spent $10000 doing it.	5.5644731521606445	260.9876666941137
23	my friends were sick watching me gamble my savings away.	5.568078517913818	261.93032097524105
24	hardest part was horror leaving casino losing money i did have.	7.269473552703857	1435.7943839675488
25	good data social economic effects legalized gambling are hard come by.	6.90608549118042	998.3316055183101
26	studies indicate having casino nearby makes gambling problems likely.	7.001739025115967	1098.541890219196
27	gambling be associated personal bankruptcies marriage problems.	7.006904125213623	1104.230647897894
28	past generation has been dramatic expansion legalized gambling.	7.8715925216674805	2621.7374391025282
29	most states have instituted lotteries many have casinos well.	6.684963703155518	800.2816299505843
30	gambling has become big controversial business.	5.919980525970459	372.40446159008064
31	wind hurricane shook house shattering window kitchen.	8.48322582244873	4833.01522689141
32	we ran grabbed food slammed door surrendered kitchen hurricane.	9.915465354919434	20240.99647045364
33	i was afraid our house be ripped its foundation.	6.160567760467529	473.69694489961876
34	night wind shaking house we fell huddled sofa.	7.92808723449707	2774.1154940724437
35	hurricanes tear limbs trees suck houses their foundations.	8.475384712219238	4795.2672083486605
36	they dump heavy rains trigger floods mudslides.	6.507606506347656	670.2203281742737
37	hurricanes bring storm surge wall ocean water lurches land.	7.058103084564209	1162.2384054442964
38	scientists use several methods look evidence ancient hurricanes.	7.872683525085449	2624.599324489103
39	strongest storms deposited layers windblown beach sand bottoms coastal lakes.	7.415594577789307	1661.6968827902137
40	trees drenched passing hurricanes preserve record storm their growth rings.	7.685397148132324	2176.33412903098
41	american ice cream is exported world different countries have different preferences.	5.86314058303833	351.8273537719022
42	many people enjoy their ice cream flavored local delicacies.	4.868044376373291	130.06630727376404
43	tropical places vanilla ice cream is topped bananas fresh mangos.	6.947834014892578	1040.8927266025476
44	i remember making ice cream home child.	6.3949689865112305	598.8247512902263
45	we poured cream mixture frozen tub start turning crank expose it cold.	8.7698974609375	6437.512334039776
46	it froze i couldn't turn hand crank more.	6.849781513214111	943.6747036931514
47	i put container half-frozen ice cream freezer harden.	5.991032123565674	399.8270679757107
48	ice cream is mixture milk cream sugar flavorings half whipped-in air.	7.267300605773926	1432.6778662090126
49	butterfat milk cream is makes it smooth silky.	6.268616676330566	527.74682802206
50	high-priced premium ice cream is loaded butterfat natural flavorings.	5.8035454750061035	331.47270719711844
51	i use riding lawn mower uncomfortable chair makes my back hurt.	6.345200061798096	569.7513637964263
52	i use levers front me control machine.	7.903310775756836	2706.227224312175
53	sharp blades lawn mower sever blade grass.	7.559764862060547	1919.394137925303
54	mowing lawn is long task it has taught me patience.	6.329593181610107	560.928351460751
55	lawn mower is machine revolving blades cut grass height.	7.821500301361084	2493.643820188304
56	blades be powered muscle machine have motor.	8.065190315246582	3181.7616973258305
57	common power source lawn mowers is small gas engine.	6.574826717376709	716.8214008966884
58	electric lawnmowers are environment they do create emissions.	6.63654088973999	762.4530171570747
59	they need less maintenance are expensive run.	6.790887355804443	889.7026945083264
60	electric lawn mowers use much electricity ordinary toaster.	6.889317989349365	981.7316374129595
61	astronauts train long time their spacewalks.	5.3396735191345215	208.444645990428
62	their training is conducted underwater.	6.2728424072265625	529.9816626778406
63	they spend hours pool hour they spend floating space.	7.327256679534912	1521.2028955777603
64	astronauts practice be able perform construction repair work outside space station.	6.672079086303711	790.0364521066475
65	commanders shuttle flights are pilots many have backgrounds military test pilots.	7.9205241203308105	2753.2136829055357
66	other astronauts are trained doctors engineers scientists run experiments space.	8.028926849365234	3068.446999902192
67	crews were young men astronauts are diverse.	7.280047416687012	1451.0568277906864
68	team astronauts floated exterior space shuttle.	8.217131614685059	3703.863024608698
69	they carried tools needed repair broken part huge telescope.	8.658313751220703	5757.8173594164255
70	astronaut loosened bolts pipe other fitted replacement part place.	7.492335319519043	1794.237320454802
71	computers have been used art long time experimental artists.	6.558233737945557	705.0253347241686
72	computers are affordable widespread computer graphics have entered mainstream art world.	6.119990348815918	454.8603045378101
73	computer science conferences have art exhibitions showcase latest graphics technology.	6.610520839691162	742.8698340684341
