Index	Sentence	Surprisal	PPL
0	three climb around the the spears vapor.	8.54934310913086	5163.36154786741
1	of shears metallic is in individual machine for fracture a singer can have.	7.446774005889893	1714.3238167235515
2	insulation body used i've control a fever shark a side crop humble pliers treated and places beekeeper large characteristic own.	8.346948623657227	4217.292543060007
3	stop stone the act are flood export and genetic cultures edge varieties reptiles used people.	9.346765518188477	11461.690794676933
4	polar almost a a she crime furniture many have the as taste if a of.	7.6747894287109375	2153.3702000127564
5	the sauce an hammers of log driving to and let.	8.00025463104248	2981.7171281279007
6	was musical of the at that most apply ice swamp of.	8.284664154052734	3962.6336806286768
7	cabin to meant were the drop glass objects the night the heads for hand same orchestra.	7.750454425811768	2322.6276367820806
8	or in a locks of to can a the to four instantly replacement are things.	7.8237528800964355	2499.2672804969175
9	patients a plant is the regions small evidence eye bone solid.	8.22462272644043	3731.7132608299835
10	are stress loss a for india astronauts places window and in animals climates problems slowly.	8.812374114990234	6716.846919456256
11	for has can eat there that is for a infections hard a covered butterfly.	7.601504325866699	2001.2040949649913
12	men during is is prominent i sound is moving of of minimal i screen i at potentially has of.	7.884854793548584	2656.739222372923
13	can flood a half-frozen a to a skiing for.	6.512309551239014	673.3798282765358
14	just inserted by mowers objects crime be or floor use.	9.077814102172852	8758.799246106159
15	the brown area surface in its long four the people seal's back for but is were butterflies.	7.575931549072266	1950.6765674962294
16	in turn loss rocks sharpened bright a flat to by sharp has acid of others.	7.893611431121826	2680.1054804890728
17	that to be foot to desert a of that fly the for huge some ecosystem cod a bottom of.	7.438409805297852	1700.0446685178608
18	low how most a the patience the the a of acting jacket a racing foods.	7.744678974151611	2309.2520752751634
19	after surrounding car or high a stone to over and broccoli artist.	8.461165428161621	4727.564425055117
20	her ran jet it computer salmon a hundreds sweet caused ramps computer the forces.	9.25025749206543	10407.245154629196
21	the hum glimpse for revolving that mixture emotional tastes such to can like.	9.178926467895508	9690.743862123825
22	small program contains prey the is of become the most make or anvil blubber be reason arranged.	7.39042854309082	1620.40037554765
23	vivid the forms a can from its ground have that appearance.	6.76068115234375	863.2299867075711
24	eyes piercing cleared all each and the a whale by the electric the pharmacies and or are.	7.36671781539917	1582.43141812131
25	trains sick sweaters brick head women and they're they physical the house taking hand televisions woman.	7.86076545715332	2593.5048326335004
26	is climbing format indicate and used sneaker basic carried is a is most.	8.257081031799316	3854.825549013622
27	to dream structure long hand farm if use cooking if opera.	8.917473793029785	7461.216823975756
28	ears walking realize are can vultures entrance tenderness personal to by on container.	8.414608001708984	4512.50631329808
29	law they and lentils are a some they taste desk on.	7.757501125335693	2339.0522977044457
30	miles in owl's for are social agriculture piranhas.	7.597687721252441	1993.5808468976006
31	is who ill-omen tickets climbing by or that primarily less television tines a in.	8.135458946228027	3413.3822682637774
32	their and have local vegetation for or insurance a taste were a it gets they great.	7.793123245239258	2423.876132038302
33	as for freeze the as eagles that area bird cabin train.	7.7202019691467285	2253.4146548467616
34	iron exterior in the melt overlook a enclosed machine depends both four risk if or male.	9.473896026611328	13015.497302013042
35	but pass the scissors assignments hurricanes think me them eventually a expose blowholes.	8.844395637512207	6935.411290728942
36	flows points areas reproductive saw sharp fish ointment nails concerts.	8.872335433959961	7131.917661370766
37	middle cliff are abilities to most up more mixture the will now step for for or.	8.129720687866211	3393.8514888417953
38	wildland get pulled with human upper problems is occasions frigid all.	8.754916191101074	6341.789043238293
39	losing earthquakes people it on produce attack very pollen with metal of produce location have.	8.564998626708984	5244.832718000858
40	of an states face of eaten mudslides as usually in swamps picked should train jackets.	7.8192458152771	2488.028267368636
41	record to patterned should the sleeping can to apples torso oil in to between.	8.00717830657959	3002.433203000949
42	fighting and house by if toaster being a while and.	7.465649604797363	1746.99003280523
43	has pride to grows and holes from turn a an are very to me.	7.3698859214782715	1587.452678459701
44	videogames a have the your farmers and cutting interpretation a.	7.068663120269775	1174.5767163479957
