Index	Sentence	Surprisal	PPL
0	beekeeping conservation encourages the of habitats local.	12.272244112832206	213681.9797647057
1	in it is every beekeeper's interest to conserve local plants produce that pollen.	7.280497037447416	1451.7093997589466
2	a as passive of form agriculture it does require not that native vegetation be cleared to make way for crops.	6.30437662601471	546.9605209299684
3	discourage beekeepers also the use of pesticides on crops because could they kill the honeybees.	6.773355293273926	874.2403110298275
4	go artisanal beekeepers to extremes for their craft but their is product worth the effort.	7.182017644246419	1315.5599141886157
5	emphasizes artisanal honey-making quality character and over quantity and consistency.	9.36795015335083	11707.092730005885
6	the to produce finest beekeepers honey become micromanagers of their honeybees.	9.65271975777366	15564.061068107481
7	the they scout fields know when nectar flows and select best the ways to extract honey.	7.856428027153015	2582.2800479234043
8	beekeeper as the opens the hive the deep hum of bees 40000 fills the air.	9.051873524983725	8534.51257797902
9	checks the beekeeper honey pollen stores supplies and the bee nursery.	8.453704443844883	4692.423397365703
10	across bees crawl his bare arms and hands but they sting don't because they're gentle.	7.562343311309815	1924.3495842372145
11	a i have recurring dream about exams even though i'm longer no in college.	7.8782517569405695	2639.2544658015454
12	my in dream the it's day of my exam final and i suddenly realize i've never gone to class.	6.2897288673802425	539.007166845648
13	even i've never done of any the reading assignments.	8.299628734588623	4022.378746469645
14	many i know other who people have the same nightmare.	7.425733137130737	1678.6297878304008
15	morning each participants the in study had to down write their dream experience from the previous night.	7.506651036879596	1820.1078505873434
16	if they recorded they recalled any dreams and described each and dream its emotional intensity.	8.184622192382813	3585.3887761454303
17	then participants assigned dream each to a category as such a flying dream a bad dream or a nightmare.	7.132063815468236	1251.457080038386
18	while every night we sleep our minds are as active when as we are awake.	5.542084693908691	255.20947892622615
19	throughout we dream the night in cycles of about ninety each minutes.	9.000115076700846	8104.0164573956445
20	stories images feelings and strange combinations of characters and places fill can our dreams.	8.090052809034075	3261.8598213449154
21	decided when i to start playing cards things went from to bad worse.	8.046159524184008	3121.782788501682
22	was gambling something had i to do and had i already spent close to $10000 doing it.	6.781687848708209	881.5554012570352
23	were my friends sick watching of me gamble my savings away.	8.059735384854404	3164.4526614563333
24	hardest the part the was horror of leaving casino a after losing money i did not have.	8.249968528747559	3827.505363156925
25	on good data the social and economic effects of legalized are gambling hard to come by.	6.312538772821426	551.443162100594
26	indicate some studies that having a casino nearby makes gambling more problems likely.	7.796243777641883	2431.451729850076
27	also gambling may be with associated personal bankruptcies and marriage problems.	7.834599234841087	2526.5227641432543
28	past over the generation there has been a dramatic expansion legalized of gambling.	7.302930978628305	1484.64501961112
29	have most states instituted and lotteries many have casinos as well.	8.99460185657848	8059.460167966005
30	gambling very has become big controversial but business.	10.29327392578125	29533.30609936529
31	from the wind the hurricane shook the house shattering a in window the kitchen.	7.405797685895648	1645.496902369328
32	in we ran grabbed some food slammed the door and the surrendered kitchen to the hurricane.	7.6750931441783905	2154.0243111764635
33	afraid i was our would house be ripped from its foundation.	8.137729167938232	3421.140205581308
34	night later that with the wind shaking the house we asleep fell huddled on the sofa.	6.991802453994751	1087.6802039258791
35	tear hurricanes can limbs off of trees and suck houses their off foundations.	9.505636031811054	13435.235259140027
36	heavy they dump rains can that trigger floods and mudslides.	8.247909307479858	3819.631792205506
37	also hurricanes can bring a storm surge a wall of water ocean that lurches onto land.	6.625162959098816	753.8270455219159
38	several scientists use methods look to for evidence of ancient hurricanes.	8.341921026056463	4196.142903676383
39	storms the strongest deposited layers of windblown beach sand at bottoms the of coastal lakes.	8.21926498413086	3711.7731674452534
40	by trees drenched passing hurricanes preserve a record of each in storm their growth rings.	9.774189599355061	17574.24222937078
41	cream american ice is exported around the world but different have countries different preferences.	8.165071555546351	3515.972915446673
42	enjoy many people their cream ice flavored with local delicacies.	8.75945234298706	6370.621706797888
43	tropical in some places vanilla ice cream is topped with and bananas fresh mangos.	7.429454258510044	1684.887809229348
44	making i remember ice at cream home as a child.	8.36227526664734	4282.427354209285
45	poured we the mixture cream into a frozen then tub start turning the crank to expose it to the cold.	7.1069646835327145	1220.4375043105838
46	froze eventually it enough that i couldn't turn the hand any crank more.	8.594925843752348	5404.1683084298265
47	put then i the container of half-frozen ice cream into freezer the to harden.	8.135752201080322	3414.3834059637525
48	cream ice is mixture a of milk or sugar cream flavorings and up to half whipped-in air.	8.106199180378633	3314.9545110820973
49	in the butterfat milk and cream is what makes it and smooth silky.	6.723410312946026	831.6488637252669
