Index	Sentence	Surprisal	PPL
0	beekeeping encourages conservation local habitats.	7.644006729125977	2088.09350299128
1	it is beekeeper's interest conserve local plants produce pollen.	7.375258922576904	1596.0050187370625
2	passive form agriculture it does require native vegetation be cleared make way crops.	7.406033039093018	1645.8842209031027
3	beekeepers discourage use pesticides crops they kill honeybees.	6.955885410308838	1049.3071941775818
4	artisanal beekeepers go extremes their craft their product is effort.	7.592487335205078	1983.2403674236896
5	artisanal honey-making emphasizes quality character quantity consistency.	7.820287227630615	2490.6206803933464
6	produce finest honey beekeepers become micromanagers their honeybees.	6.014860153198242	409.46857204221067
7	they scout fields know nectar flows select best ways extract honey.	7.898658752441406	2693.6670299778607
8	beekeeper opens hive deep hum bees fills air.	8.899495124816895	7328.272741971826
9	beekeeper checks honey stores pollen supplies bee nursery.	7.858613967895508	2587.9309330885903
10	bees crawl his bare arms hands they don't sting they're gentle.	6.59162712097168	728.966021345939
11	i have recurring dream exams i'm college.	7.410063743591309	1652.5316818113834
12	my dream it's day my final exam i realize i've gone class.	6.05708122253418	427.12692723451534
13	i've done reading assignments.	7.261428356170654	1424.2894776382195
14	i know many other people have same nightmare.	5.191727638244629	179.7788776548291
15	morning participants study had write their dream experience previous night.	8.263850212097168	3881.008075314785
16	they recorded they recalled dreams described dream its emotional intensity.	8.49387264251709	4884.746367811007
17	participants assigned dream category such flying dream bad dream nightmare.	8.06209945678711	3171.9425049517586
18	night we sleep our minds are active we are awake.	5.430583477020264	228.28240410963818
19	we dream night cycles ninety minutes each.	7.670938968658447	2145.0946765899967
20	images feelings stories strange combinations characters places fill our dreams.	8.154492378234863	3478.9728746312303
21	i decided start playing cards things went bad worse.	7.123547554016113	1240.8445978258817
22	gambling was something i had do i had spent $10000 doing it.	5.4125518798828125	224.2029974047101
23	my friends were sick watching me gamble my savings away.	5.653723239898682	285.3519240975575
24	hardest part was horror leaving casino losing money i did have.	7.089249610900879	1199.0077406171504
25	good data social economic effects legalized gambling are hard come by.	7.277924060821533	1447.9789865967368
