Index	Sentence	Surprisal	PPL
0	clearly he had it tailored as it fit the man perfectly.	5.109861850738525	165.6474692174103
1	a log cabin is a small house built from round logs.	4.8258056640625	124.68688366850722
2	people use bicycles for transportation recreation and racing.	5.794210433959961	328.39279379481167
3	a tuxedo jacket is a tailless dinner jacket with black silk lapels.	4.170392990112305	64.74088963821625
4	he wanted to change things for the better.	3.253225803375244	25.87366881180269
5	the wind from the hurricane shook the house shattering a window in the kitchen.	4.499256134033203	89.95019551883016
6	scientists now think that a single taste bud can be sensitive to all of the basic tastes.	4.245114326477051	69.76373553010464
7	parrots have brightly-colored feathers and a sharp curved beak.	4.430636405944824	83.98484836319182
8	the climber relies solely on her skill and physical strength to ascend a rock face.	4.28290319442749	72.4504727856675
9	drought will cause crops and plants to stop growing and die.	4.187910556793213	65.8849841082762
10	a convicted murderer is often given a life sentence or the death penalty.	3.4617578983306885	31.87295671390391
11	i was fascinated by the neatly arranged bottles in pharmacies as a child.	5.087751865386963	162.0251978445033
12	a fork is a tool for eating solid foods with a handle and several tines.	4.683668613433838	108.16616541893042
13	it was made with rich fabric cut in the latest style.	5.2063093185424805	182.41956178946353
14	at the doctor's office afterward the x-ray clearly showed the fracture.	4.306880474090576	74.20863173668829
15	hot deserts are usually filled with sand dunes or rocks.	4.356918811798096	78.01638055823977
16	the fovea is the center of the human eye and the most sensitive part of it.	3.4570114612579346	31.722032190758572
17	salmon is the most common farmed fish though it can also be caught in the wild.	3.724862575531006	41.46553397427649
18	lentils are commonly used in indian and mediterranean cuisines.	4.0486226081848145	57.318452680372886
19	the claw on the head can be used to remove nails.	4.119478225708008	61.52713061262614
20	upon leaving the train station we saw our hotel looming above a magnificent castle built on a cliff.	5.082612037658691	161.19455275492786
21	broccoli is high in vitamins fiber and other nutrients.	4.483358860015869	88.53153887661908
22	they signed their work decided on its subject and imagery and established a personal relationship with their patrons.	5.525503635406494	251.01272508750682
23	the piano is a popular musical instrument played by means of a keyboard.	4.130788803100586	62.22698842211993
24	most doors are opened by pushing or pulling a handle after they are unlocked.	4.692348003387451	109.10906773764039
25	we ran in grabbed some food slammed the door and surrendered the kitchen to the hurricane.	5.811834335327148	334.2316566444506
26	another type of bed is the hammock a fabric sling suspended above the ground.	5.437180519104004	229.79337121342078
27	tropical cyclone can also cause high waves and coastal flooding.	3.8694355487823486	47.91533257852826
28	a refrigerator is generally white and people often put magnets on its surface.	5.427244186401367	227.52137417637232
29	one astronaut loosened the bolts on the pipe while the other fitted the replacement part into place.	4.853984355926514	128.25036831857904
30	in a volunteer army a soldier is paid for his or her work.	4.227582931518555	68.55133848679363
31	a rifle is a firearm that rests on the shoulder and has a barrel with twisting grooves.	3.9086711406707764	49.83268732350984
32	in the past they were home to battles plots and intrigue.	5.277913570404053	195.96059055254554
33	vultures are scavenging birds feeding mostly on the carcasses of dead animals.	4.137938499450684	62.67348675585992
34	walls delineate a building support the roof and divide the space into rooms.	5.476979732513428	239.12339900442325
35	historically axe heads were made of stone and then metal.	4.937812328338623	139.46481236590006
36	shoes are usually made of leather canvas rubber or plastic.	4.684078693389893	108.21053129144781
37	there are a few different types of bone fracture.	4.118873596191406	61.48994073756701
38	physics chemistry and biology are classic examples of sciences.	5.180925369262695	177.8473093042689
39	images feelings stories and strange combinations of characters and places can fill our dreams.	5.786425590515137	325.8462324582998
40	the barred owl has spread well beyond its previous habitat.	5.6399922370910645	281.4605335143087
41	carpenters build and repair houses furniture boats and other objects.	5.449272155761719	232.58881585539936
42	a house can have rooms for purposes like sleeping cooking or washing.	5.315445423126221	203.45511656298237
43	large numbers of people have to migrate away from dust bowls.	4.746609687805176	115.19308124317187
44	i've never even done any of the reading assignments.	4.450186729431152	85.64293456565336
45	unripe bananas and plantains are staple foods and often cooked like potatoes.	4.810216426849365	122.75818280917947
46	people use their feet when walking running or standing straight.	5.326347827911377	205.68540224663042
47	when open a window will also let air and sound through.	5.630544662475586	278.8139357729508
48	during a flood people evacuate and the contaminated water causes diseases.	5.892380714416504	362.2667121428812
49	when my company was downsizing i felt incredibly stressed and worried.	4.977694988250732	145.1394476563746
50	hammers vary in the shape of the head and handle length.	4.4081130027771	82.11436763379969
51	ravens have large brains and are capable of problem solving.	4.206735134124756	67.13698833989045
52	murder is the unlawful killing of another human being with intent.	3.867004871368408	47.799007293742065
53	a table is a piece of furniture with a flat surface and legs.	3.769911527633667	43.376227068634584
54	scientists use several methods to look for evidence of ancient hurricanes.	4.423184871673584	83.36135825127384
55	i finally came to a stop at a flat part of the slope.	4.4041852951049805	81.7924789581752
56	pharmacists must have professional degrees and pass two exams in order to be licensed.	4.120170593261719	61.56974475215669
57	lentils can be red green brown black or yellow.	5.556571006774902	258.9334313307881
58	it is in every beekeeper's interest to conserve local plants that produce pollen.	4.239901542663574	69.40101846293962
59	lettuce is considered fairly easy to grow and a suitable crop for beginners.	4.593233108520508	98.8133886792363
60	these causes can often be prevented by medicine and vitamin supplements.	4.5527262687683105	94.89075369363825
61	a ship is a large vehicle that floats and travels on water.	4.317736625671387	75.01864072625813
62	milk is a white liquid produced by female mammals to feed their young.	4.377776145935059	79.66068254426717
63	she pressed her wings to her sides and settled down half-closing an eye.	4.871349811553955	130.49694435102697
64	i made a bad turn and i found myself tumbling down.	4.409666538238525	82.24203435752595
65	the claws of cats are retractable so that they keep sharp.	4.537718296051025	93.477269150726
66	chairs consist of a seat raised above floor level supported by legs.	5.383819103240967	217.8526906117122
67	saws are used extensively in forestry construction carpentry and medicine.	5.617892265319824	275.30849400908147
68	shears are large scissors used for cutting shrubs or pieces of metal.	4.8382673263549805	126.25041134835843
69	blenders are also used to make cold alcoholic drinks with crushed ice.	4.975305080413818	144.79299191652228
70	a dress is usually worn at formal occasions such as a wedding or a dance.	3.618645191192627	37.28701680753452
71	deforestation is the cutting down of forests disregarding regeneration.	5.463229179382324	235.8578231921824
72	electric lawnmowers are better for the environment because they do not create emissions.	3.8618571758270264	47.553584779154946
73	some very tart apples are used to make cider.	4.94282865524292	140.16617110801613
74	others speculate that ramps zigzagged up the exterior walls of the pyramid.	5.125061988830566	168.18456689333888
75	a library is a place where a collection of books documents and media is kept.	3.997535228729248	54.463743789874094
76	television content can be broadcast or received via cable or internet.	4.230287075042725	68.73696200804469
77	eventually it froze enough that i couldn't turn the hand crank any more.	5.265612602233887	193.5648507341455
78	early findings suggest that logging may have facilitated the barred owl's invasion.	5.9691314697265625	391.1657838450187
