Index	Sentence	Surprisal	PPL
0	conservation beekeeping encourages the habitats of local.	76.1506175994873	1.1797582335741024e+33
1	in it is every interest beekeeper's to conserve local plants produce pollen that.	115.6499433517456	1.683186464571439e+50
2	a as passive agriculture of form it does require not that native vegetation be cleared to make way for crops.	125.24468803405762	2.4721618540197797e+54
3	discourage beekeepers also the of use pesticides on crops because could kill they the honeybees.	129.8181881904602	2.395095207766524e+56
4	go artisanal beekeepers to for extremes their craft but their is worth product the effort.	130.61579704284668	5.317651907659498e+56
5	emphasizes quality artisanal honey-making character and over quantity and consistency.	94.40317440032959	9.971895443195275e+40
6	the finest to produce beekeepers honey become micromanagers of their honeybees.	103.10785675048828	6.014135762674538e+44
7	the they scout fields when know nectar flows and select best ways the to extract honey.	134.80318069458008	3.5016885706986797e+58
8	beekeeper as the opens hive the the deep hum of bees fills 40000 the air.	144.2458438873291	4.417474363053748e+62
9	checks honey the beekeeper pollen stores supplies and the bee nursery.	101.42751216888428	1.1204922269923181e+44
10	across bees crawl his arms bare and hands but they sting because don't they're gentle.	124.09742975234985	7.84926442565344e+53
11	a i have recurring about dream exams even though i'm longer in no college.	118.61250972747803	3.256555314653812e+51
12	my in dream day the it's of my exam final and i suddenly realize i've never gone to class.	124.9562759399414	1.852768335671041e+54
13	even done i've never of any the reading assignments.	83.78899431228638	2.449615233079585e+36
14	many other i know who people have the same nightmare.	70.43982362747192	3.9050509776042597e+30
15	morning each participants study the in had to down write their dream experience from the previous night.	134.06639099121094	1.6760764197941466e+58
16	if they recorded they any recalled dreams and described each and its dream emotional intensity.	127.92610931396484	3.6107994397861146e+55
17	then participants assigned to dream each a category as such a flying dream a bad dream or a nightmare.	133.51026344299316	9.611046771962776e+57
18	while every night we our sleep minds are as active when we as are awake.	100.30367374420166	3.641933585648165e+43
19	throughout we dream in the night cycles of about ninety each minutes.	108.13789367675781	9.197938648753388e+46
20	stories images feelings and combinations strange of characters and places fill our can dreams.	121.23419094085693	4.4806409489992805e+52
21	decided when i to playing start cards things went from to worse bad.	122.22949028015137	1.2122526844864973e+53
22	was gambling something to had i do and had i already spent close to $10000 doing it.	117.03335952758789	6.713395628409979e+50
23	were sick my friends watching of me gamble my savings away.	89.10623168945312	4.992806395989061e+38
24	hardest the part horror the was of leaving casino a after losing money i did not have.	145.50559329986572	1.5569557014718323e+63
25	on good data the and social economic effects of legalized are hard gambling to come by.	117.3220682144165	8.960388314451602e+50
26	indicate some studies that a having casino nearby makes gambling more likely problems.	105.63315629959106	7.514444599304969e+45
27	also be gambling may with associated personal bankruptcies and marriage problems.	94.05231714248657	7.021054516097565e+40
28	past over the generation has there been a dramatic expansion legalized gambling of.	109.0069808959961	2.1934628943041034e+47
29	have instituted most states and lotteries many have casinos as well.	94.45474243164062	1.0499616281522452e+41
30	very gambling has become controversial big but business.	84.53540849685669	5.1672733403206636e+36
31	from the wind the shook hurricane the house shattering a in the window kitchen.	116.86919593811035	5.697008932389184e+50
32	in we ran grabbed food some slammed the door and the kitchen surrendered to the hurricane.	120.66662311553955	2.5400868664849316e+52
33	afraid our i was would house be ripped from its foundation.	94.19641256332397	8.109278042912871e+40
