Index	Sentence	Surprisal	PPL
0	habitats local of conservation the encourages beekeeping.	12.484599181583949	264236.33277570177
1	pollen produce that plants local conserve to interest beekeeper's every in is it.	10.748664122361403	46567.77802995803
2	crops for way make to cleared be vegetation native that require not does it agriculture of form passive a as.	9.606035614013672	14854.165560404579
3	honeybees the kill could they because crops on pesticides of use the discourage also beekeepers.	9.62419023513794	15126.300083485068
4	effort the worth is product their but craft their for extremes to go beekeepers artisanal.	10.116061973571778	24737.163168106134
5	consistency and quantity over character and quality emphasizes honey-making artisanal.	10.346842288970947	31158.497781023987
6	honeybees their of micromanagers become beekeepers honey finest the produce to.	12.445797963575883	254180.00181479982
7	honey extract to ways best the select and flows nectar when know fields the scout they.	10.63064968585968	41384.00306971332
8	air the fills bees 40000 of hum deep the hive the opens beekeeper the as.	10.728406270345053	45633.90593197359
9	nursery bee the and supplies pollen stores honey checks beekeeper the.	12.856433348222213	383246.3788749415
10	gentle they're because sting don't they but hands and arms bare his across crawl bees.	10.55430965423584	38342.32491746014
11	college in longer no i'm though even exams about dream recurring a have i.	11.1565340587071	70019.85045133473
12	class to gone never i've realize suddenly i and exam final my of day the it's dream my in.	9.662073235762747	15710.322129203036
13	assignments reading the of any done even never i've.	11.717720031738281	122727.29164225177
14	nightmare same the have who people other many know i.	12.443396949768067	253570.44419174144
15	night previous the from experience dream their down write to had study the in participants morning each.	9.87392874325023	19417.475591371785
16	intensity emotional its and dream each described and dreams any recalled they if recorded they.	10.298040390014648	29674.411566513114
17	nightmare a or dream bad a dream flying a as such category a to dream each assigned then participants.	9.249634215706273	10400.760585809512
18	awake are we when as active as are minds our sleep we while night every.	9.518908023834229	13614.736126516618
19	each minutes ninety about of cycles in night the throughout dream we.	10.992740392684937	59441.05288747852
20	dreams our fill can places and characters of combinations strange and stories feelings images.	9.957100459507533	21101.522209820694
21	worse to bad from went things cards playing start to decided i when.	10.941722943232609	56484.579079391515
22	it doing $10000 to close spent already had i and do to had i something was gambling.	8.997097071479349	8079.59536344299
23	away savings my gamble me watching of sick were friends my.	11.051387786865234	63031.36804053586
24	have not did i money losing after casino a leaving of horror the was part hardest the.	9.794117422664867	17927.971444019353
25	by come to hard are gambling legalized of effects economic and social the on data good.	8.776752799749374	6481.795276055382
26	likely more problems gambling makes nearby casino a having that indicate studies some.	10.479378333458534	35574.28532323339
27	problems marriage and bankruptcies personal with associated be also may gambling.	11.619035894220525	111194.46609421891
28	gambling legalized of expansion dramatic a been has there generation past the over.	10.934043224041279	56052.45479382565
29	well as casinos have many and lotteries instituted have states most.	11.096999428488992	65972.90645629217
30	business controversial but big very become has gambling.	11.6363605260849	113137.65318256228
31	kitchen the in window a shattering house the shook hurricane the from wind the.	10.022068772997175	22517.966327375816
32	hurricane the to kitchen the surrendered and door the slammed food some grabbed in ran we.	10.20048975944519	26916.36539086711
33	foundation its from ripped be would house our afraid was i.	12.002982573075728	163240.9441104094
34	sofa the on huddled asleep fell we house the shaking wind the with night that later.	9.985904663801193	21718.173202269423
35	foundations their off houses suck and trees of off limbs tear can hurricanes.	11.620240725003756	111328.51734821682
36	mudslides and floods trigger can that rains heavy dump they.	11.73082709312439	124346.47396806703
37	land onto lurches that water ocean of wall a surge storm a bring also can hurricanes.	10.214601755142212	27298.901851445316
38	hurricanes ancient of evidence for look to methods several use scientists.	10.962599841031162	57676.197229453544
39	lakes coastal of bottoms the at sand beach windblown of layers deposited storms strongest the.	10.988466453552245	59187.547564503446
40	rings growth their in storm each of record a preserve hurricanes passing by drenched trees.	10.393786303202312	32656.07896728958
41	preferences different have countries different but world the around exported is cream ice american.	10.607373373849052	40431.860276187996
42	delicacies local with flavored cream ice their enjoy people many.	11.958550930023193	156146.6533216282
43	mangos fresh and bananas with topped is cream ice vanilla places tropical some in.	10.317376954214913	30253.79633356414
44	child a as home at cream ice making remember i.	11.383173847198487	87831.35613090513
45	cold the to it expose to crank the turning start then tub frozen a into mixture cream the poured we.	9.68715558052063	16109.357293892883
46	more any crank hand the turn couldn't i that enough froze it eventually.	9.856566649216871	19083.25731442519
47	harden to freezer the into cream ice half-frozen of container the put i then.	10.935082912445068	56110.762186586486
48	air whipped-in half to up and flavorings sugar cream or milk of mixture a is cream ice.	9.535595024333281	13843.831375265432
49	silky and smooth it makes what is cream and milk in butterfat the.	8.559213198148287	5214.576719349381
50	flavorings natural and butterfat with loaded is cream ice premium high-priced.	12.115042209625244	182597.98456037958
