243sentences.0,Original,beekeeping encourages the conservation of local habitats,1.818162321404319
243sentences.1,Original,it is in every beekeeper's interest to conserve local plants that produce pollen,1.6961483025652417
243sentences.2,Original,as a passive form of agriculture it does not require that native vegetation be cleared to make way for crops,1.6206429884333526
243sentences.3,Original,beekeepers also discourage the use of pesticides on crops because they could kill the honeybees,1.6304314058259364
243sentences.4,Original,artisanal beekeepers go to extremes for their craft but their product is worth the effort,1.3423137397546305
243sentences.5,Original,artisanal honey-making emphasizes quality and character over quantity and consistency,1.5684367367952865
243sentences.6,Original,to produce the finest honey beekeepers become micromanagers of their honeybees,1.6248448071331079
243sentences.7,Original,they scout the fields know when nectar flows and select the best ways to extract honey,1.250931717545344
243sentences.8,Original,as the beekeeper opens the hive the deep hum of 40000 bees fills the air,1.8927628544876842
243sentences.9,Original,the beekeeper checks honey stores pollen supplies and the bee nursery,1.4231948312018408
243sentences.10,Original,bees crawl across his bare arms and hands but they don't sting because they're gentle,1.9142321249951426
243sentences.11,Original,i have a recurring dream about exams even though i'm no longer in college,1.4554426144289636
243sentences.12,Original,in my dream it's the day of my final exam and i suddenly realize i've never gone to class,1.053800906196331
243sentences.13,Original,i've never even done any of the reading assignments,1.369651303567267
243sentences.14,Original,i know many other people who have the same nightmare,1.7050917008416715
243sentences.15,Original,each morning participants in the study had to write down their dream experience from the previous night,1.8826051516214215
243sentences.16,Original,they recorded if they recalled any dreams and described each dream and its emotional intensity,1.196985296045147
243sentences.17,Original,participants then assigned each dream to a category such as a flying dream a bad dream or a nightmare,2.1672406385740315
243sentences.18,Original,every night while we sleep our minds are as active as when we are awake,1.722050066809897
243sentences.19,Original,we dream throughout the night in cycles of about ninety minutes each,1.3212545603081176
243sentences.20,Original,images feelings stories and strange combinations of characters and places can fill our dreams,1.6703553103301465
243sentences.21,Original,when i decided to start playing cards things went from bad to worse,1.469531470649017
243sentences.22,Original,gambling was something i had to do and i had already spent close to $10000 doing it,0.9206553425195421
243sentences.23,Original,my friends were sick of watching me gamble my savings away,1.6335232328549467
243sentences.24,Original,the hardest part was the horror of leaving a casino after losing money i did not have,1.6664013158512765
243sentences.25,Original,good data on the social and economic effects of legalized gambling are hard to come by,1.5146028086602104
243sentences.26,Original,some studies indicate that having a casino nearby makes gambling problems more likely,2.2978557238039956
243sentences.27,Original,gambling may also be associated with personal bankruptcies and marriage problems,1.7536534239814696
243sentences.28,Original,over the past generation there has been a dramatic expansion of legalized gambling,1.964235973789298
243sentences.29,Original,most states have instituted lotteries and many have casinos as well,2.0566979723087866
243sentences.30,Original,gambling has become very big but controversial business,1.7073996001415384
243sentences.31,Original,the wind from the hurricane shook the house shattering a window in the kitchen,1.8376955426834332
243sentences.32,Original,we ran in grabbed some food slammed the door and surrendered the kitchen to the hurricane,1.469633876764505
243sentences.33,Original,i was afraid our house would be ripped from its foundation,1.1931608921059462
243sentences.34,Original,later that night with the wind shaking the house we fell asleep huddled on the sofa,1.772052777806331
243sentences.35,Original,hurricanes can tear limbs off of trees and suck houses off their foundations,1.3842054385804663
243sentences.36,Original,they dump heavy rains that can trigger floods and mudslides,1.7267875194044304
243sentences.37,Original,hurricanes can also bring a storm surge a wall of ocean water that lurches onto land,1.8005702024051324
243sentences.38,Original,scientists use several methods to look for evidence of ancient hurricanes,1.4893109164817302
243sentences.39,Original,the strongest storms deposited layers of windblown beach sand at the bottoms of coastal lakes,2.4510653799042807
243sentences.40,Original,trees drenched by passing hurricanes preserve a record of each storm in their growth rings,1.4403402307751674
243sentences.41,Original,american ice cream is exported around the world but different countries have different preferences,1.7424169311116537
243sentences.42,Original,many people enjoy their ice cream flavored with local delicacies,2.9969757080782133
243sentences.43,Original,in some tropical places vanilla ice cream is topped with bananas and fresh mangos,2.940591870457041
243sentences.44,Original,i remember making ice cream at home as a child,1.612966874331784
243sentences.45,Original,we poured the cream mixture into a frozen tub then start turning the crank to expose it to the cold,1.8489031506721594
243sentences.46,Original,eventually it froze enough that i couldn't turn the hand crank any more,0.9029944571784657
243sentences.47,Original,then i put the container of half-frozen ice cream into the freezer to harden,1.8322579182884238
