243sentences.0,backward,habitats local of conservation the encourages beekeeping,12.283673036943167
243sentences.1,backward,pollen produce that plants local conserve to interest beekeeper's every in is it,25.64987264240646
243sentences.2,backward,crops for way make to cleared be vegetation native that require not does it agriculture of form passive a as,57.68860366709948
243sentences.3,backward,honeybees the kill could they because crops on pesticides of use the discourage also beekeepers,36.67810998711978
243sentences.4,backward,effort the worth is product their but craft their for extremes to go beekeepers artisanal,30.087503546577565
243sentences.5,backward,consistency and quantity over character and quality emphasizes honey-making artisanal,21.92517316098667
243sentences.6,backward,honeybees their of micromanagers become beekeepers honey finest the produce to,17.87711310136735
243sentences.7,backward,honey extract to ways best the select and flows nectar when know fields the scout they,39.669261134543724
243sentences.8,backward,air the fills bees 40000 of hum deep the hive the opens beekeeper the as,36.514400234326374
243sentences.9,backward,nursery bee the and supplies pollen stores honey checks beekeeper the,16.09928932471283
243sentences.10,backward,gentle they're because sting don't they but hands and arms bare his across crawl bees,38.0256688734076
243sentences.11,backward,college in longer no i'm though even exams about dream recurring a have i,38.354883108395164
243sentences.12,backward,class to gone never i've realize suddenly i and exam final my of day the it's dream my in,35.07116046864641
243sentences.13,backward,assignments reading the of any done even never i've,18.72004586280501
243sentences.14,backward,nightmare same the have who people other many know i,25.4979536419024
243sentences.15,backward,night previous the from experience dream their down write to had study the in participants morning each,42.61768885305557
243sentences.16,backward,intensity emotional its and dream each described and dreams any recalled they if recorded they,22.50750962182808
243sentences.17,backward,nightmare a or dream bad a dream flying a as such category a to dream each assigned then participants,44.10855146474157
243sentences.18,backward,awake are we when as active as are minds our sleep we while night every,39.50433272940076
243sentences.19,backward,each minutes ninety about of cycles in night the throughout dream we,28.716592001659695
243sentences.20,backward,dreams our fill can places and characters of combinations strange and stories feelings images,29.5005563266252
243sentences.21,backward,worse to bad from went things cards playing start to decided i when,29.24930948473519
243sentences.22,backward,it doing $10000 to close spent already had i and do to had i something was gambling,28.534997818731238
243sentences.23,backward,away savings my gamble me watching of sick were friends my,21.45823150268445
243sentences.24,backward,have not did i money losing after casino a leaving of horror the was part hardest the,45.70286545821281
243sentences.25,backward,by come to hard are gambling legalized of effects economic and social the on data good,47.25758161483729
243sentences.26,backward,likely more problems gambling makes nearby casino a having that indicate studies some,40.244569704836294
243sentences.27,backward,problems marriage and bankruptcies personal with associated be also may gambling,33.675820960828666
243sentences.28,backward,gambling legalized of expansion dramatic a been has there generation past the over,48.9754456773412
243sentences.29,backward,well as casinos have many and lotteries instituted have states most,31.924985880105506
243sentences.30,backward,business controversial but big very become has gambling,17.137447319001776
243sentences.31,backward,kitchen the in window a shattering house the shook hurricane the from wind the,27.46485857125044
243sentences.32,backward,hurricane the to kitchen the surrendered and door the slammed food some grabbed in ran we,26.92298559430756
243sentences.33,backward,foundation its from ripped be would house our afraid was i,28.714838168522377
243sentences.34,backward,sofa the on huddled asleep fell we house the shaking wind the with night that later,44.68714491178757
243sentences.35,backward,foundations their off houses suck and trees of off limbs tear can hurricanes,20.403650717746007
243sentences.36,backward,mudslides and floods trigger can that rains heavy dump they,30.304164318175367
243sentences.37,backward,land onto lurches that water ocean of wall a surge storm a bring also can hurricanes,47.59366455224675
243sentences.38,backward,hurricanes ancient of evidence for look to methods several use scientists,24.906581182470703
243sentences.39,backward,lakes coastal of bottoms the at sand beach windblown of layers deposited storms strongest the,51.5423790711796
243sentences.40,backward,rings growth their in storm each of record a preserve hurricanes passing by drenched trees,36.07284842351134
243sentences.41,backward,preferences different have countries different but world the around exported is cream ice american,40.19494760882423
243sentences.42,backward,delicacies local with flavored cream ice their enjoy people many,46.35832074185183
243sentences.43,backward,mangos fresh and bananas with topped is cream ice vanilla places tropical some in,53.98339645170256
243sentences.44,backward,child a as home at cream ice making remember i,30.74670309875872
243sentences.45,backward,cold the to it expose to crank the turning start then tub frozen a into mixture cream the poured we,39.484895348409914
243sentences.46,backward,more any crank hand the turn couldn't i that enough froze it eventually,17.356968577846327
243sentences.47,backward,harden to freezer the into cream ice half-frozen of container the put i then,30.433127385512375
243sentences.48,backward,air whipped-in half to up and flavorings sugar cream or milk of mixture a is cream ice,43.248425137284954
243sentences.49,backward,silky and smooth it makes what is cream and milk in butterfat the,30.629752934396777
243sentences.50,backward,flavorings natural and butterfat with loaded is cream ice premium high-priced,41.14418252227219
243sentences.51,backward,hurt back my makes chair uncomfortable the mower lawn riding the use i when,38.69476240989432
243sentences.52,backward,machine the control to me of front in levers two the use i,27.540088701313387
243sentences.53,backward,grass of blade each sever precisely mower lawn the underneath blades sharp the,39.50571125023937
243sentences.54,backward,patience me taught has it and task long a is lawn the mowing,28.99922059037899
243sentences.55,backward,height even an to grass cut that blades revolving with machine a is mower lawn a,45.79138722051202
243sentences.56,backward,motor a have may machine the or muscle by powered be may blades the,32.5482291059468
243sentences.57,backward,engine gas small a is mowers lawn for source power common most the,46.987998944403074
243sentences.58,backward,emissions create not do they because environment the for better are lawnmowers electric,39.75930040932738
243sentences.59,backward,run to expensive less are and maintenance less need also they,28.79441914481822
243sentences.60,backward,toaster ordinary an as electricity much as use mowers lawn electric,41.9128668160395
243sentences.61,backward,spacewalks their for time long a train astronauts,22.114419269880006
243sentences.62,backward,underwater conducted is training their of much,13.017848654435001
243sentences.63,backward,space in floating spend will they hour every for pool the in hours 10 to 8 spend may they,41.1331768464684
243sentences.64,backward,station space the of outside the on work repair and construction perform to able be to practice astronauts,56.22612554478653
243sentences.65,backward,pilots test military as backgrounds have many and pilots always are flights shuttle of commanders the,35.76162297755319
243sentences.66,backward,space in experiments run can who scientists and engineers doctors as trained are astronauts other,35.93574520697257
243sentences.67,backward,diverse more much are now astronauts but men young all were crews early,31.1060150173566
243sentences.68,backward,shuttle space the of exterior the to together out floated astronauts of team the,37.17339419719157
243sentences.69,backward,telescope huge the on part broken the repair to needed tools carried they,28.13938112050449
243sentences.70,backward,place into part replacement the fitted other the while pipe the on bolts the loosened astronaut one,23.87345080579727
243sentences.71,backward,artists experimental by time long a for art in used been have computers,35.71500796265827
243sentences.72,backward,world art mainstream the entered have graphics computer widespread and affordable more are computers that now,50.30535173387022
243sentences.73,backward,technology graphics latest the showcase that exhibitions art have conferences science computer some,35.55946045253367
243sentences.74,backward,cultures two the bridging to devoted are that up sprung have conferences new brand,42.033669627577076
243sentences.75,backward,procedures surgical and conditions medical visualize to doctors with works specialist graphics computer the,49.150968886105396
243sentences.76,backward,body patient's a within structures understand doctors help to animation digital uses she,28.989484210631744
243sentences.77,backward,x-rays at squinting than clearer much is screen a on animation an in structures internal the seeing,44.07829009644236
243sentences.78,backward,education for tool powerful a is animation digital modern,34.28648625774429
243sentences.79,backward,students help actually graphics if ask must we broadens graphics computer of field the as,38.66859737219895
243sentences.80,backward,classroom the in effective be can imagery digital engaging and vivid that suggest does research,42.8024456705167
243sentences.81,backward,cliche was place first the in school law to came he reason the,30.618986388211503
243sentences.82,backward,better the for things change to wanted he,20.23551198686608
243sentences.83,backward,all-nighter an pulled had director program the and he when school law at evening one recalled he,39.35764577708401
243sentences.84,backward,sunrise at families evicted several for petition a drafting finished finally they,43.08482449155385
243sentences.85,backward,relentlessly up gone has education legal of cost the decades four past the over,43.30828387211639
243sentences.86,backward,1970s the since four of factor a by increased tuition school law private,36.32685908043018
243sentences.87,backward,crash eventually could lawyers new for and school law to admission for market the,30.620973935038005
243sentences.88,backward,law practicing actually in experience minimal have often faculty school law,32.17172258357607
243sentences.89,backward,journals prestigious for articles review law writing on focus professors,30.159000783636742
243sentences.90,backward,england feudal in law property like topics on classes with theoretical the emphasize often schools law,26.573219014761513
243sentences.91,backward,care preventive in involved increasingly are pharmacists,25.91976400585855
243sentences.92,backward,often pharmacies to go people because advisers health front-line becoming are they,23.45917263165436
243sentences.93,backward,health public about information of source good a often are pharmacists,35.767059776244956
243sentences.94,backward,effects side and interactions drug about lot a know they because pharmacists with consult doctors,52.22398056221248
243sentences.95,backward,medications of use safe the about advice offer and patients to drugs prescription dispense pharmacists,49.68655539991475
243sentences.96,backward,vaccines provide and screenings wellness and health conduct also they,24.647041057182072
243sentences.97,backward,licensed be to order in exams two pass and degrees professional have must pharmacists,36.56015300915137
243sentences.98,backward,pharmacist a be to chose i as much as me chose profession pharmacy the think i,36.897244756138186
243sentences.99,backward,child a as pharmacies in bottles arranged neatly the by fascinated was i,38.9139641880793
243sentences.100,backward,patients my of lives on have i that impact the love i but cliche it's know i,20.344243153175114
243sentences.101,backward,situations stressful potentially to response own her or his has person each,41.961357287817385
243sentences.102,backward,stressful fulltime working find may another while unemployment by devastated be may person one,40.35855044404541
243sentences.103,backward,traffic in stuck being like stresses everyday are there,22.90155055398547
243sentences.104,backward,child a of loss or divorce as such stresses traumatic also are there,37.887687922697324
243sentences.105,backward,stress of levels different to adapt can people some,27.874317762955258
243sentences.106,backward,health on toll real a take can stress though effectively with dealt not if,33.291834463149804
243sentences.107,backward,beneficial or harmful be will it if determines that stress to reaction your it's that remember,44.62355357337991
243sentences.108,backward,worried and stressed incredibly felt i downsizing was company my when,19.418221169591416
243sentences.109,backward,times at dizzy felt even i and reason no for race would heart my,33.78939006173895
243sentences.110,backward,level stress my manage to try to yoga taking started i then,30.56763308743355
243sentences.111,backward,stripes satin with tuxedo black jet a wore man the,40.429719316020275
243sentences.112,backward,style latest the in cut fabric rich with made was it,32.3935379624124
243sentences.113,backward,perfectly man the fit it as tailored it had he clearly,15.65383826077271
243sentences.114,backward,event formal a for out picked have would stylist professional a something like looked it,47.26296319700157
243sentences.115,backward,attire wedding in statements personal making are grooms today's preferred still is tuxedo the while,34.16437788337754
243sentences.116,backward,men for fashion wedding of edge cutting the on are jackets shorter,27.77448313989177
243sentences.117,backward,ties satin and shirts colorful with tuxedos their up jazzing also are grooms,43.19381200560188
243sentences.118,backward,lapels silk black with jacket dinner tailless a is jacket tuxedo a,56.50039459545553
243sentences.119,backward,jacket tuxedo the to match perfect a be should trousers tie black,41.905004228063376
243sentences.120,backward,lapels jacket the match and black be should tie the and white plain be always should shirt the,42.53972686538773
243sentences.121,backward,adulthood in blind went pianist concert the,20.809368452661346
243sentences.122,backward,eyes the damaged slowly that condition genetic a by caused was blindness her,25.649412535458904
