243sentences.0,Scr1,beekeeping encourages the conservation of habitats local,12.782606308182167
243sentences.1,Scr1,it is in every beekeeper's interest to conserve local plants produce that pollen,23.914256944282492
243sentences.2,Scr1,as a passive of form agriculture it does not require that native vegetation be cleared to make way for crops,51.70039035896051
243sentences.3,Scr1,beekeepers also discourage the use of pesticides on crops because could they kill the honeybees,29.361219662950607
243sentences.4,Scr1,artisanal beekeepers go to extremes for their craft but their is product worth the effort,24.20490984225426
243sentences.5,Scr1,artisanal emphasizes honey-making quality and character over quantity and consistency,11.633774568545743
243sentences.6,Scr1,to the produce finest honey beekeepers become micromanagers of their honeybees,12.317962290797752
243sentences.7,Scr1,they scout the fields know when nectar flows and select best the ways to extract honey,34.09120463435767
243sentences.8,Scr1,as the beekeeper opens the hive the deep hum of bees 40000 fills the air,36.14727778734261
243sentences.9,Scr1,the checks beekeeper honey stores pollen supplies and the bee nursery,14.449373704603808
243sentences.10,Scr1,bees crawl across his bare arms and hands but they sting don't because they're gentle,37.297105143582016
243sentences.11,Scr1,i have a recurring dream about exams even though i'm longer no in college,37.767509147211214
243sentences.12,Scr1,in my dream the it's day of my final exam and i suddenly realize i've never gone to class,34.79105597410948
243sentences.13,Scr1,i've even never done any of the reading assignments,22.01018997632355
243sentences.14,Scr1,i many know other people who have the same nightmare,20.318332176603793
243sentences.15,Scr1,each morning participants the in study had to write down their dream experience from the previous night,40.31117457264763
243sentences.16,Scr1,they recorded if they recalled any dreams and described each and dream its emotional intensity,21.208100409108003
243sentences.17,Scr1,participants then assigned dream each to a category such as a flying dream a bad dream or a nightmare,42.08516437489523
243sentences.18,Scr1,every night while we sleep our minds are as active when as we are awake,37.285346761026105
243sentences.19,Scr1,we dream throughout the night in cycles of about ninety each minutes,21.08298042209363
243sentences.20,Scr1,images feelings stories and strange combinations of characters and places fill can our dreams,27.401567040745498
243sentences.21,Scr1,when i decided to start playing cards things went from to bad worse,30.47018973848228
243sentences.22,Scr1,gambling was something had i to do and i had already spent close to $10000 doing it,30.00418845836235
243sentences.23,Scr1,my were friends sick of watching me gamble my savings away,14.374574119597261
243sentences.24,Scr1,the hardest part the was horror of leaving a casino after losing money i did not have,44.49683966808043
243sentences.25,Scr1,good data on the social and economic effects of legalized are gambling hard to come by,33.95681328721533
243sentences.26,Scr1,some studies indicate that having a casino nearby makes gambling more problems likely,30.738940904423117
243sentences.27,Scr1,gambling also may be associated with personal bankruptcies and marriage problems,36.34409765603957
243sentences.28,Scr1,over the past generation there has been a dramatic expansion legalized of gambling,34.25637123531165
243sentences.29,Scr1,most have states instituted lotteries and many have casinos as well,27.39974833800939
243sentences.30,Scr1,gambling has become very big controversial but business,16.381494519149534
243sentences.31,Scr1,the wind from the hurricane shook the house shattering a in window the kitchen,27.546951380938467
243sentences.32,Scr1,we ran in grabbed some food slammed the door and the surrendered kitchen to the hurricane,22.04222763905962
243sentences.33,Scr1,i afraid was our house would be ripped from its foundation,28.44460995465825
243sentences.34,Scr1,later that night with the wind shaking the house we asleep fell huddled on the sofa,39.183667028108985
243sentences.35,Scr1,hurricanes can tear limbs off of trees and suck houses their off foundations,21.90883882073729
243sentences.36,Scr1,they heavy dump rains that can trigger floods and mudslides,18.409583893077986
243sentences.37,Scr1,hurricanes can also bring a storm surge a wall of water ocean that lurches onto land,48.30233973767612
243sentences.38,Scr1,scientists several use methods to look for evidence of ancient hurricanes,21.353684864483697
243sentences.39,Scr1,the strongest storms deposited layers of windblown beach sand at bottoms the of coastal lakes,49.2323384469262
243sentences.40,Scr1,trees drenched by passing hurricanes preserve a record of each in storm their growth rings,35.41435993589461
243sentences.41,Scr1,american ice cream is exported around the world but different have countries different preferences,40.1949122837143
243sentences.42,Scr1,many enjoy people their ice cream flavored with local delicacies,40.53061586971768
243sentences.43,Scr1,in some tropical places vanilla ice cream is topped with and bananas fresh mangos,54.645119564366475
243sentences.44,Scr1,i making remember ice cream at home as a child,26.4499164226294
243sentences.45,Scr1,we poured the mixture cream into a frozen tub then start turning the crank to expose it to the cold,39.04361154613258
243sentences.46,Scr1,eventually it froze enough that i couldn't turn the hand any crank more,8.189972377670093
243sentences.47,Scr1,then i put the container of half-frozen ice cream into freezer the to harden,30.916227843867663
243sentences.48,Scr1,ice cream is mixture a of milk or cream sugar flavorings and up to half whipped-in air,41.3410498989129
243sentences.49,Scr1,the butterfat in milk and cream is what makes it and smooth silky,37.46703234158839
243sentences.50,Scr1,high-priced ice premium cream is loaded with butterfat and natural flavorings,26.960944107307427
243sentences.51,Scr1,when i use the riding lawn mower the uncomfortable chair my makes back hurt,39.86615603722216
243sentences.52,Scr1,i use the two levers in front of me to the control machine,26.814753868579924
243sentences.53,Scr1,the sharp blades underneath the lawn mower precisely sever each of blade grass,43.36833592567914
243sentences.54,Scr1,mowing the lawn is a long task and it has me taught patience,25.420679030774675
243sentences.55,Scr1,a lawn mower is a machine with revolving blades that grass cut to an even height,49.032841243797634
243sentences.56,Scr1,the blades may be powered by muscle or the machine have may a motor,28.9607491620107
243sentences.57,Scr1,the most common power source for lawn mowers is a gas small engine,40.42477837929534
243sentences.58,Scr1,electric lawnmowers are better for the environment because they do create not emissions,32.42733933719332
243sentences.59,Scr1,they need also less maintenance and are less expensive to run,28.556495146306535
243sentences.60,Scr1,electric mowers lawn use as much electricity as an ordinary toaster,43.67624721192525
243sentences.61,Scr1,astronauts train a long time their for spacewalks,23.28096310467774
243sentences.62,Scr1,much of their training is underwater conducted,10.510626439411933
243sentences.63,Scr1,they may spend to 8 10 hours in the pool for every hour they will spend floating in space,48.63991189041997
243sentences.64,Scr1,astronauts practice to able be to perform construction and repair work on the outside of the space station,56.226068573616004
243sentences.65,Scr1,the commanders of shuttle flights are always pilots and many backgrounds have as military test pilots,35.0588150478076
243sentences.66,Scr1,other astronauts are trained as doctors engineers and scientists who run can experiments in space,34.14498649417713
243sentences.67,Scr1,early crews were all young men but astronauts now are more much diverse,27.178255974100868
243sentences.68,Scr1,the team of astronauts floated out together to the exterior the of space shuttle,38.683769765794096
243sentences.69,Scr1,they carried tools needed to repair the broken part on huge the telescope,23.65194683845653
243sentences.70,Scr1,one astronaut loosened bolts the on the pipe while the other fitted the replacement part into place,29.49885505679972
243sentences.71,Scr1,computers have been used in art for a long time experimental by artists,34.65000179338642
243sentences.72,Scr1,now that computers are more affordable and widespread computer graphics entered have the mainstream art world,47.251797628850255
243sentences.73,Scr1,some computer science conferences have art exhibitions that showcase the graphics latest technology,34.950786668473995
243sentences.74,Scr1,brand new conferences have sprung up that are devoted to the bridging two cultures,44.48912298020841
243sentences.75,Scr1,the computer graphics specialist works with doctors to visualize medical and conditions surgical procedures,47.43939379285626
243sentences.76,Scr1,she uses digital animation to help doctors understand structures within patient's a body,27.900035122161334
243sentences.77,Scr1,seeing the internal in structures an animation on a screen is much clearer than squinting at x-rays,36.375324051912685
243sentences.78,Scr1,modern animation digital is a powerful tool for education,28.53898034505763
243sentences.79,Scr1,as the field of computer graphics broadens we must ask graphics if actually help students,34.493257045443485
243sentences.80,Scr1,research does suggest that vivid and engaging digital imagery can effective be in the classroom,34.63453389796506
243sentences.81,Scr1,the reason he came to law school in the first was place cliche,26.900677136730327
243sentences.82,Scr1,he wanted to change things the for better,21.097960487023776
243sentences.83,Scr1,he recalled one at evening law school when he and the program director had pulled an all-nighter,35.91738575113795
243sentences.84,Scr1,they finally finished drafting a petition for several evicted families sunrise at,42.41728552668426
243sentences.85,Scr1,over the past four decades the cost of legal education gone has up relentlessly,37.38027226002509
243sentences.86,Scr1,private law school tuition increased by a factor of four the since 1970s,34.06051890940261
243sentences.87,Scr1,the market for admission to law school and for new could lawyers eventually crash,27.731507422218478
243sentences.88,Scr1,law faculty school often have minimal experience in actually practicing law,29.227241961558185
243sentences.89,Scr1,professors on focus writing law review articles for prestigious journals,28.27593275527461
243sentences.90,Scr1,law schools often emphasize the theoretical with classes on topics property like law in feudal england,21.083746344194687
243sentences.91,Scr1,pharmacists are increasingly involved in care preventive,25.541372366873535
243sentences.92,Scr1,they are becoming front-line health advisers because people go to often pharmacies,22.37028346263153
243sentences.93,Scr1,pharmacists often are a good source of information about public health,34.99188756742592
243sentences.94,Scr1,doctors consult with pharmacists because they know a lot about interactions drug and side effects,50.95220573366838
243sentences.95,Scr1,pharmacists dispense prescription drugs to patients and offer advice about safe the use of medications,47.850821891477985
243sentences.96,Scr1,they conduct also health and wellness screenings and provide vaccines,23.335064611655632
243sentences.97,Scr1,pharmacists must have professional degrees and pass two exams in to order be licensed,28.09975649273838
243sentences.98,Scr1,i think the pharmacy profession chose me as much as chose i to be a pharmacist,34.10770499713707
243sentences.99,Scr1,i was fascinated by the neatly arranged bottles in pharmacies a as child,34.59566880867566
243sentences.100,Scr1,i know it's but cliche i love the impact that i have on lives of my patients,21.087697464673006
243sentences.101,Scr1,each person has his or her own response to potentially situations stressful,33.61442451599549
243sentences.102,Scr1,one person may be devastated by unemployment while another may working find fulltime stressful,30.533064747478186
243sentences.103,Scr1,there everyday are stresses like being stuck in traffic,15.983363096671507
243sentences.104,Scr1,there are also traumatic stresses such as divorce or loss a of child,33.858257258664736
243sentences.105,Scr1,some can people adapt to different levels of stress,22.18377605483222
243sentences.106,Scr1,if not dealt with effectively though stress can take a toll real on health,28.616573025682005
243sentences.107,Scr1,remember that it's your reaction to stress that determines if will it be harmful or beneficial,35.90255891664134
243sentences.108,Scr1,when company my was downsizing i felt incredibly stressed and worried,17.005421565269508
