243sentences.0,Original,beekeeping encourages the conservation of local habitats.,1.5184016292273161
243sentences.1,Original,it is in every beekeeper's interest to conserve local plants that produce pollen.,1.4134787495678158
243sentences.2,Original,as a passive form of agriculture it does not require that native vegetation be cleared to make way for crops.,1.5754162111208245
243sentences.3,Original,beekeepers also discourage the use of pesticides on crops because they could kill the honeybees.,1.450368754127696
243sentences.4,Original,artisanal beekeepers go to extremes for their craft but their product is worth the effort.,1.2386310105277702
243sentences.5,Original,artisanal honey-making emphasizes quality and character over quantity and consistency.,1.3654317092614925
243sentences.6,Original,to produce the finest honey beekeepers become micromanagers of their honeybees.,1.6902991172888786
243sentences.7,Original,they scout the fields know when nectar flows and select the best ways to extract honey.,1.167738900339726
243sentences.8,Original,as the beekeeper opens the hive the deep hum of 40000 bees fills the air.,1.81994002694433
243sentences.9,Original,the beekeeper checks honey stores pollen supplies and the bee nursery.,1.3415996418899108
243sentences.10,Original,bees crawl across his bare arms and hands but they don't sting because they're gentle.,2.1591565326179905
243sentences.11,Original,i have a recurring dream about exams even though i'm no longer in college.,1.3714710786622615
243sentences.12,Original,in my dream it's the day of my final exam and i suddenly realize i've never gone to class.,1.048373758342783
243sentences.13,Original,i've never even done any of the reading assignments.,0.9690977350927713
243sentences.14,Original,i know many other people who have the same nightmare.,1.5596945540305118
243sentences.15,Original,each morning participants in the study had to write down their dream experience from the previous night.,1.6969083715937232
243sentences.16,Original,they recorded if they recalled any dreams and described each dream and its emotional intensity.,0.8537420291333956
243sentences.17,Original,participants then assigned each dream to a category such as a flying dream a bad dream or a nightmare.,1.9521360533654895
243sentences.18,Original,every night while we sleep our minds are as active as when we are awake.,1.5190076814318896
243sentences.19,Original,we dream throughout the night in cycles of about ninety minutes each.,1.221942969554023
243sentences.20,Original,images feelings stories and strange combinations of characters and places can fill our dreams.,1.4968310542226075
243sentences.21,Original,when i decided to start playing cards things went from bad to worse.,1.3772582953058565
243sentences.22,Original,gambling was something i had to do and i had already spent close to $10000 doing it.,1.0273255047656331
243sentences.23,Original,my friends were sick of watching me gamble my savings away.,1.553616511846042
243sentences.24,Original,the hardest part was the horror of leaving a casino after losing money i did not have.,1.5702231914058145
243sentences.25,Original,good data on the social and economic effects of legalized gambling are hard to come by.,1.474715339259305
243sentences.26,Original,some studies indicate that having a casino nearby makes gambling problems more likely.,2.133098191031301
243sentences.27,Original,gambling may also be associated with personal bankruptcies and marriage problems.,1.8617929603519026
243sentences.28,Original,over the past generation there has been a dramatic expansion of legalized gambling.,1.6163480579670007
243sentences.29,Original,most states have instituted lotteries and many have casinos as well.,2.039361602463219
243sentences.30,Original,gambling has become very big but controversial business.,1.4182679202493744
243sentences.31,Original,the wind from the hurricane shook the house shattering a window in the kitchen.,1.5267619097196437
243sentences.32,Original,we ran in grabbed some food slammed the door and surrendered the kitchen to the hurricane.,1.4143575993134345
243sentences.33,Original,i was afraid our house would be ripped from its foundation.,1.1356004199440082
243sentences.34,Original,later that night with the wind shaking the house we fell asleep huddled on the sofa.,1.7250185157387223
243sentences.35,Original,hurricanes can tear limbs off of trees and suck houses off their foundations.,1.2990045642654875
243sentences.36,Original,they dump heavy rains that can trigger floods and mudslides.,1.7549455791790771
243sentences.37,Original,hurricanes can also bring a storm surge a wall of ocean water that lurches onto land.,1.8797437666046362
243sentences.38,Original,scientists use several methods to look for evidence of ancient hurricanes.,1.4132060662587815
243sentences.39,Original,the strongest storms deposited layers of windblown beach sand at the bottoms of coastal lakes.,2.394192417470751
243sentences.40,Original,trees drenched by passing hurricanes preserve a record of each storm in their growth rings.,1.2288919652548878
243sentences.41,Original,american ice cream is exported around the world but different countries have different preferences.,1.585023832641093
243sentences.42,Original,many people enjoy their ice cream flavored with local delicacies.,2.5375010683346493
243sentences.43,Original,in some tropical places vanilla ice cream is topped with bananas and fresh mangos.,2.748204061948435
243sentences.44,Original,i remember making ice cream at home as a child.,1.445007482686446
243sentences.45,Original,we poured the cream mixture into a frozen tub then start turning the crank to expose it to the cold.,1.8152220549085958
243sentences.46,Original,eventually it froze enough that i couldn't turn the hand crank any more.,0.9905479728568738
243sentences.47,Original,then i put the container of half-frozen ice cream into the freezer to harden.,1.7921421021257546
243sentences.48,Original,ice cream is a mixture of milk or cream sugar flavorings and up to half whipped-in air.,2.175673771158843
243sentences.49,Original,the butterfat in milk and cream is what makes it smooth and silky.,1.8103856875079354
243sentences.50,Original,high-priced premium ice cream is loaded with butterfat and natural flavorings.,2.0375933505819046
243sentences.51,Original,when i use the riding lawn mower the uncomfortable chair makes my back hurt.,1.9549624399104555
243sentences.52,Original,i use the two levers in front of me to control the machine.,1.2968374691171918
243sentences.53,Original,the sharp blades underneath the lawn mower precisely sever each blade of grass.,1.8415499142904268
243sentences.54,Original,mowing the lawn is a long task and it has taught me patience.,1.6590329356314066
243sentences.55,Original,a lawn mower is a machine with revolving blades that cut grass to an even height.,2.0564742571658963
243sentences.56,Original,the blades may be powered by muscle or the machine may have a motor.,1.3249888626368191
243sentences.57,Original,the most common power source for lawn mowers is a small gas engine.,1.9199213257614203
243sentences.58,Original,electric lawnmowers are better for the environment because they do not create emissions.,1.5469878019996126
243sentences.59,Original,they also need less maintenance and are less expensive to run.,1.6104401919355629
243sentences.60,Original,electric lawn mowers use as much electricity as an ordinary toaster.,2.406451524344729
243sentences.61,Original,astronauts train a long time for their spacewalks.,1.9438162266524581
243sentences.62,Original,much of their training is conducted underwater.,1.168273522642296
243sentences.63,Original,they may spend 8 to 10 hours in the pool for every hour they will spend floating in space.,1.3330675114984227
243sentences.64,Original,astronauts practice to be able to perform construction and repair work on the outside of the space station.,1.8232195027989226
243sentences.65,Original,the commanders of shuttle flights are always pilots and many have backgrounds as military test pilots.,1.4449507847518712
243sentences.66,Original,other astronauts are trained as doctors engineers and scientists who can run experiments in space.,1.89635189924175
243sentences.67,Original,early crews were all young men but astronauts now are much more diverse.,1.5795425169254973
243sentences.68,Original,the team of astronauts floated out together to the exterior of the space shuttle.,1.4827533403254205
243sentences.69,Original,they carried tools needed to repair the broken part on the huge telescope.,1.581304075554808
243sentences.70,Original,one astronaut loosened the bolts on the pipe while the other fitted the replacement part into place.,1.1632622508068542
243sentences.71,Original,computers have been used in art for a long time by experimental artists.,1.5848391326538382
243sentences.72,Original,now that computers are more affordable and widespread computer graphics have entered the mainstream art world.,2.059957453928224
243sentences.73,Original,some computer science conferences have art exhibitions that showcase the latest graphics technology.,1.6756184795267268
243sentences.74,Original,brand new conferences have sprung up that are devoted to bridging the two cultures.,1.3892721725513844
243sentences.75,Original,the computer graphics specialist works with doctors to visualize medical conditions and surgical procedures.,2.1317178232241485
243sentences.76,Original,she uses digital animation to help doctors understand structures within a patient's body.,1.57346130236736
243sentences.77,Original,seeing the internal structures in an animation on a screen is much clearer than squinting at x-rays.,1.6142516077706581
243sentences.78,Original,modern digital animation is a powerful tool for education.,2.161749601292751
